OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa
;Tammela;366;19740518;1974;5;18;3325000;6735000;14.1;20.1;7.8;0;17339;8.64
;Tammela;366;19740519;1974;5;19;3325000;6735000;9;15.8;4.3;0;25693;6.06
;Tammela;366;19740520;1974;5;20;3325000;6735000;6.1;12.7;-3.1;0;26375;4.62
;Tammela;366;19740521;1974;5;21;3325000;6735000;8.5;15;-3;0;24810;5.56
;Tammela;366;19740522;1974;5;22;3325000;6735000;9.1;14.8;1.1;0;16956;5.73
;Tammela;366;19740523;1974;5;23;3325000;6735000;7.9;14.9;-2.1;0;24281;5.45
;Tammela;366;19740524;1974;5;24;3325000;6735000;7;12.1;3.4;0;13914;7.08
;Tammela;366;19740525;1974;5;25;3325000;6735000;7.5;11.9;3.6;0;16004;7.27
;Tammela;366;19740526;1974;5;26;3325000;6735000;5.6;9.6;0;6;10718;8.15
;Tammela;366;19740527;1974;5;27;3325000;6735000;6.9;11.1;1.7;0;18965;6.45
;Tammela;366;19740528;1974;5;28;3325000;6735000;7.9;14.3;-3.1;0;21900;5.8
;Tammela;366;19740529;1974;5;29;3325000;6735000;7;11.8;-1.4;3;14909;8.17
;Tammela;366;19740530;1974;5;30;3325000;6735000;7.5;10.1;5.9;8;11523;9.35
;Tammela;366;19740531;1974;5;31;3325000;6735000;8.8;14.1;5.5;0;18852;8.73
;Tammela;366;19740601;1974;6;1;3325000;6735000;10.6;16;3.5;0;23387;6.73
;Tammela;366;19740602;1974;6;2;3325000;6735000;10.8;17;1.8;0;23980;6.45
;Tammela;366;19740603;1974;6;3;3325000;6735000;7.8;13.9;4.6;1;10442;8.53
;Tammela;366;19740604;1974;6;4;3325000;6735000;10.8;14.8;6.7;0;21041;8.53
;Tammela;366;19740605;1974;6;5;3325000;6735000;10;16.4;0.1;0;22681;7.25
;Tammela;366;19740606;1974;6;6;3325000;6735000;11.3;18.3;2.5;0;18775;8.76
;Tammela;366;19740607;1974;6;7;3325000;6735000;13.4;18.4;7;0;20323;10.42
;Tammela;366;19740608;1974;6;8;3325000;6735000;12.5;17.5;7.7;0;18403;9.19
;Tammela;366;19740609;1974;6;9;3325000;6735000;11;16.3;5.6;5;17513;9.57
;Tammela;366;19740610;1974;6;10;3325000;6735000;9;13.4;4.8;3;10425;10.56
;Tammela;366;19740611;1974;6;11;3325000;6735000;12.5;18.3;6;0;20688;9.69
;Tammela;366;19740612;1974;6;12;3325000;6735000;12;14.4;8.5;2;10592;12.09
;Tammela;366;19740613;1974;6;13;3325000;6735000;15.6;20.1;12;0;17694;12.33
;Tammela;366;19740614;1974;6;14;3325000;6735000;17.9;23.1;8.9;0;27165;9.62
;Tammela;366;19740615;1974;6;15;3325000;6735000;18.8;24.9;7.5;0;26729;11.15
;Tammela;366;19740616;1974;6;16;3325000;6735000;19.6;25.6;9.4;0;29104;10.34
;Tammela;366;19740617;1974;6;17;3325000;6735000;17.9;23.7;7;0;29112;8.59
;Tammela;366;19740618;1974;6;18;3325000;6735000;17.9;24.4;6.3;0;24536;10.69
;Tammela;366;19740619;1974;6;19;3325000;6735000;19.2;24.8;9.1;0;26807;11.04
;Tammela;366;19740620;1974;6;20;3325000;6735000;17.5;23.6;9;0;22600;12.78
;Tammela;366;19740621;1974;6;21;3325000;6735000;18.5;23.7;13.5;2;21005;15.49
;Tammela;366;19740622;1974;6;22;3325000;6735000;17.7;21.7;12.9;0;23285;13.46
;Tammela;366;19740623;1974;6;23;3325000;6735000;16.1;21.1;9.5;7;17031;14.02
;Tammela;366;19740624;1974;6;24;3325000;6735000;15.2;20.1;7.6;0;22668;10.33
;Tammela;366;19740625;1974;6;25;3325000;6735000;10.6;16.1;3.6;3;13304;9.7
;Tammela;366;19740626;1974;6;26;3325000;6735000;11.8;17.4;4.3;0;19314;10.37
;Tammela;366;19740627;1974;6;27;3325000;6735000;13.8;18.8;5.5;0;20993;11.81
;Tammela;366;19740628;1974;6;28;3325000;6735000;15.2;20.4;8.3;0;26674;10.25
;Tammela;366;19740629;1974;6;29;3325000;6735000;14.5;18.3;9.1;7;15515;11.37
;Tammela;366;19740630;1974;6;30;3325000;6735000;12.1;16;11.3;2;10866;12.92
;Tammela;366;19740701;1974;7;1;3325000;6735000;12.5;15.4;10.8;1;12852;12.64
;Tammela;366;19740702;1974;7;2;3325000;6735000;14.5;18;11.5;0;14097;13.12
;Tammela;366;19740703;1974;7;3;3325000;6735000;14.3;18.9;10.9;0;18547;11.98
;Tammela;366;19740704;1974;7;4;3325000;6735000;14.4;20;7.5;2;20468;11.73
;Tammela;366;19740705;1974;7;5;3325000;6735000;13.5;18.2;6.5;0;18273;12.22
;Tammela;366;19740706;1974;7;6;3325000;6735000;12.9;17.2;6.4;0;15349;11.61
;Tammela;366;19740707;1974;7;7;3325000;6735000;14.6;21.1;4.6;0;22854;11.92
;Tammela;366;19740708;1974;7;8;3325000;6735000;17.2;22.8;10.9;1;16325;14.95
;Tammela;366;19740709;1974;7;9;3325000;6735000;17.4;21.1;14.8;0;17454;14.72
;Tammela;366;19740710;1974;7;10;3325000;6735000;16.3;22.7;13.8;8;13465;16.36
;Tammela;366;19740711;1974;7;11;3325000;6735000;15;17;13.4;11;12933;15.62
;Tammela;366;19740712;1974;7;12;3325000;6735000;15.7;18.6;14.1;0;11991;14.92
;Tammela;366;19740713;1974;7;13;3325000;6735000;15.3;18.9;12.3;2;18692;13.94
;Tammela;366;19740714;1974;7;14;3325000;6735000;15.1;19.8;8.7;1;16588;12.69
;Tammela;366;19740715;1974;7;15;3325000;6735000;15.3;17.9;13.9;0;15515;13.5
;Tammela;366;19740716;1974;7;16;3325000;6735000;15.6;20;10.6;0;21364;12.56
;Tammela;366;19740717;1974;7;17;3325000;6735000;16.3;19.1;12.7;11;9195;14.92
;Tammela;366;19740718;1974;7;18;3325000;6735000;15.3;18.4;14.3;18;9083;16.64
;Tammela;366;19740719;1974;7;19;3325000;6735000;16.5;18.4;14.5;2;8005;17.79
;Tammela;366;19740720;1974;7;20;3325000;6735000;16.9;19.5;15.2;0;11229;17
;Tammela;366;19740721;1974;7;21;3325000;6735000;16.5;19.7;12.6;0;11668;15.19
;Tammela;366;19740722;1974;7;22;3325000;6735000;15.7;20.5;12.5;0;17279;13.45
;Tammela;366;19740723;1974;7;23;3325000;6735000;16.3;18.8;13.6;0;12235;15.32
;Tammela;366;19740724;1974;7;24;3325000;6735000;16;19.9;12.8;0;13102;14.44
;Tammela;366;19740725;1974;7;25;3325000;6735000;15.2;21;6.7;0;22816;12.44
;Tammela;366;19740726;1974;7;26;3325000;6735000;13.8;18;12.6;2;10259;14.09
;Tammela;366;19740727;1974;7;27;3325000;6735000;14.2;18.1;10.8;0;18885;12.07
;Tammela;366;19740728;1974;7;28;3325000;6735000;11.9;15.6;9.6;6;15671;12.05
;Tammela;366;19740729;1974;7;29;3325000;6735000;14.4;18.4;10.9;1;19240;12.26
;Tammela;366;19740730;1974;7;30;3325000;6735000;12.1;15.5;9.2;12;11800;12.33
;Tammela;366;19740731;1974;7;31;3325000;6735000;12.6;15.9;9.8;1;12808;12.69
;Tammela;366;19740801;1974;8;1;3325000;6735000;13.2;18.3;7.9;0;15190;12.55
;Tammela;366;19740802;1974;8;2;3325000;6735000;14.5;21;5.3;0;20838;12.44
;Tammela;366;19740803;1974;8;3;3325000;6735000;13.8;19.2;8.3;1;15593;12.7
;Tammela;366;19740804;1974;8;4;3325000;6735000;13.3;17.5;9.2;5;15348;12.89
;Tammela;366;19740805;1974;8;5;3325000;6735000;13.5;19.5;8.8;0;14109;13.2
;Tammela;366;19740806;1974;8;6;3325000;6735000;11.1;15.2;6.9;5;14728;11.16
;Tammela;366;19740807;1974;8;7;3325000;6735000;10.8;14.6;9.1;6;9902;11.64
;Tammela;366;19740808;1974;8;8;3325000;6735000;11.1;14.9;8.7;0;9324;12.08
;Tammela;366;19740809;1974;8;9;3325000;6735000;12.9;17.5;10.8;0;13805;12.6
;Tammela;366;19740810;1974;8;10;3325000;6735000;12.8;18.8;5.5;15;18607;11.59
;Tammela;366;19740811;1974;8;11;3325000;6735000;12.6;14.7;10.5;2;6404;14.25
;Tammela;366;19740812;1974;8;12;3325000;6735000;14.2;19.9;9;4;14865;14.05
;Tammela;366;19740813;1974;8;13;3325000;6735000;15;19.5;12.7;0;15363;14.18
;Tammela;366;19740814;1974;8;14;3325000;6735000;12.4;17.4;7;5;9551;14.06
;Tammela;366;19740815;1974;8;15;3325000;6735000;13.2;18.7;10.4;0;9777;13.73
;Tammela;366;19740816;1974;8;16;3325000;6735000;15.6;19.6;12.3;0;13292;14.91
;Tammela;366;19740817;1974;8;17;3325000;6735000;15.6;20.5;13;0;14691;14.69
;Tammela;366;19740818;1974;8;18;3325000;6735000;14.4;18.9;11.1;1;14298;13.14
;Tammela;366;19740819;1974;8;19;3325000;6735000;12.3;18.1;7.4;1;10750;12.84
;Tammela;366;19740820;1974;8;20;3325000;6735000;12.8;18.1;10;1;12835;11.66
;Tammela;366;19740821;1974;8;21;3325000;6735000;11.6;18.1;4.3;0;18556;10.41
;Tammela;366;19740822;1974;8;22;3325000;6735000;12.2;18.5;4.9;0;13935;11.26
;Tammela;366;19740823;1974;8;23;3325000;6735000;14;18;10.1;0;9250;14.52
;Tammela;366;19740824;1974;8;24;3325000;6735000;15;19.6;12;0;11445;14.71
;Tammela;366;19740825;1974;8;25;3325000;6735000;15.4;20.8;11.4;0;11339;14.92
;Tammela;366;19740826;1974;8;26;3325000;6735000;15.3;21.6;10.2;0;14657;14.59
;Tammela;366;19740827;1974;8;27;3325000;6735000;15.7;22.1;9.3;0;17824;15.17
;Tammela;366;19740828;1974;8;28;3325000;6735000;15.7;23.1;9.7;0;17059;15.02
;Tammela;366;19740829;1974;8;29;3325000;6735000;16.5;23.2;9.2;2;14239;16
;Tammela;366;19740830;1974;8;30;3325000;6735000;14.6;18.8;12.6;1;12520;13.73
;Tammela;366;19740831;1974;8;31;3325000;6735000;13.5;19.7;8.7;0;14972;12.34
;Tammela;366;19740901;1974;9;1;3325000;6735000;12.8;20.4;4;0;17802;11.54
;Tammela;366;19740902;1974;9;2;3325000;6735000;14.5;21.3;5.7;2;16216;13.32
;Tammela;366;19740903;1974;9;3;3325000;6735000;15.3;20.2;10.1;5;12343;15.4
;Tammela;366;19740904;1974;9;4;3325000;6735000;17.2;22.4;11.3;2;10742;17.24
;Tammela;366;19740905;1974;9;5;3325000;6735000;15;18.7;12.2;3;10174;14.35
;Tammela;366;19740906;1974;9;6;3325000;6735000;15.5;16.6;13.3;4;5864;16.17
;Tammela;366;19740907;1974;9;7;3325000;6735000;14.2;16.8;11.2;10;4766;14.8
;Tammela;366;19740908;1974;9;8;3325000;6735000;12.5;16.3;9.3;5;10447;13.03
;Tammela;366;19740909;1974;9;9;3325000;6735000;12.7;15.5;10.3;0;8244;12.6
;Tammela;366;19740910;1974;9;10;3325000;6735000;12;13.4;10.3;7;4378;13.13
;Tammela;366;19740911;1974;9;11;3325000;6735000;10.4;14.9;7.8;1;10394;10.49
;Tammela;366;19740912;1974;9;12;3325000;6735000;10.1;15;4;2;8390;11.33
;Tammela;366;19740913;1974;9;13;3325000;6735000;9.1;15.8;4.1;0;11776;9.97
;Tammela;366;19740914;1974;9;14;3325000;6735000;8.6;14.6;2.8;0;9828;9.55
;Tammela;366;19740915;1974;9;15;3325000;6735000;7.6;15;0.5;0;11183;8.65
;Tammela;366;19740916;1974;9;16;3325000;6735000;9.2;15.3;3.5;0;9817;9.97
;Tammela;366;19740917;1974;9;17;3325000;6735000;12.1;15.2;7.5;0;7041;11.86
;Tammela;366;19740918;1974;9;18;3325000;6735000;13;15.1;11;0;4340;13.6
;Tammela;366;19740919;1974;9;19;3325000;6735000;8.2;13.7;4.8;0;10270;8.97
;Tammela;366;19740920;1974;9;20;3325000;6735000;7.4;11.8;2.8;4;4239;9.8
;Tammela;366;19740921;1974;9;21;3325000;6735000;8.2;14.2;2.5;0;10872;9.13
;Tammela;366;19740922;1974;9;22;3325000;6735000;10.9;14.3;8.6;1;5436;11.24
;Tammela;366;19740923;1974;9;23;3325000;6735000;10;13.5;8.8;1;8404;10.87
;Tammela;366;19740924;1974;9;24;3325000;6735000;9.6;14.1;6.8;0;6164;10.37
;Tammela;366;19740925;1974;9;25;3325000;6735000;10;11.8;6.8;7;3278;11.75
;Tammela;366;19740926;1974;9;26;3325000;6735000;12.2;14.3;10.3;18;3025;13.93
;Tammela;366;19740927;1974;9;27;3325000;6735000;10.8;13.8;8.6;0;5731;11.87
;Tammela;366;19740928;1974;9;28;3325000;6735000;7.9;14.1;1.9;0;8140;9.92
;Tammela;366;19740929;1974;9;29;3325000;6735000;11.3;13.8;6.8;0;3338;13.14
;Tammela;366;19740930;1974;9;30;3325000;6735000;10.9;13.5;8.7;1;4171;11.45
;Tammela;366;19741001;1974;10;1;3325000;6735000;9.5;10.8;7.9;19;2848;11.09
;Tammela;366;19741002;1974;10;2;3325000;6735000;11.4;14.4;7.8;1;4871;12.68
;Tammela;366;19741003;1974;10;3;3325000;6735000;9.6;13.5;5.1;0;5011;10.69
;Tammela;366;19741004;1974;10;4;3325000;6735000;7.1;10.8;1.3;11;3200;9.43
;Tammela;366;19741005;1974;10;5;3325000;6735000;7.6;9.6;5.5;2;3204;9.41
;Tammela;366;19741006;1974;10;6;3325000;6735000;7.9;10.4;5.5;0;4466;9.36
;Tammela;366;19741007;1974;10;7;3325000;6735000;7.2;9.8;5.1;0;5194;9.36
;Tammela;366;19741008;1974;10;8;3325000;6735000;5.3;7.7;2.9;0;2159;7.81
;Tammela;366;19741009;1974;10;9;3325000;6735000;5.4;7.3;3;15;2603;7.48
;Tammela;366;19741010;1974;10;10;3325000;6735000;5.7;7;3.4;5;2155;8.83
;Tammela;366;19741011;1974;10;11;3325000;6735000;6.3;7.5;3.8;2;2362;9.08
;Tammela;366;19741012;1974;10;12;3325000;6735000;6;8.2;4.5;0;2842;9.15
;Tammela;366;19741013;1974;10;13;3325000;6735000;4.3;6.4;1.9;0;2305;7.97
;Tammela;366;19741014;1974;10;14;3325000;6735000;3.7;6.6;0;0;2216;7.8
;Tammela;366;19741015;1974;10;15;3325000;6735000;2;7.3;-1.2;0;6189;6.28
;Tammela;366;19741016;1974;10;16;3325000;6735000;0.7;2.7;-4.2;0;2822;6.22
;Tammela;366;19741017;1974;10;17;3325000;6735000;3;4.5;1;0;2588;6.16
;Tammela;366;19741018;1974;10;18;3325000;6735000;2.7;4.5;1.7;0;2289;6.53
;Tammela;366;19741019;1974;10;19;3325000;6735000;1.8;3.9;-0.1;0;2569;6.47
;Tammela;366;19741020;1974;10;20;3325000;6735000;3.3;4.4;1.1;3;1847;7.48
;Tammela;366;19741021;1974;10;21;3325000;6735000;5.9;7.5;4;2;2066;8.8
;Tammela;366;19741022;1974;10;22;3325000;6735000;5.3;6.7;4.6;1;1694;8.71
;Tammela;366;19741023;1974;10;23;3325000;6735000;2.3;4.7;1.2;3;1456;6.82
;Tammela;366;19741024;1974;10;24;3325000;6735000;0.7;1.6;0.1;1;1491;6.13
;Tammela;366;19741025;1974;10;25;3325000;6735000;1.8;4.5;-1.3;4;1637;6.85
;Tammela;366;19741026;1974;10;26;3325000;6735000;2.6;3.9;1.6;0;2043;7.1
;Tammela;366;19741027;1974;10;27;3325000;6735000;2.1;2.9;0.9;9;1958;6.94
;Tammela;366;19741028;1974;10;28;3325000;6735000;2.8;4;1;2;1569;7.13
;Tammela;366;19741029;1974;10;29;3325000;6735000;3.5;5.6;1.6;0;2619;7.64
;Tammela;366;19741030;1974;10;30;3325000;6735000;3.7;4.4;0.4;3;1468;7.35
;Tammela;366;19741031;1974;10;31;3325000;6735000;4.8;6.1;2.7;5;1457;8.47
;Tammela;366;19741101;1974;11;1;3325000;6735000;3.2;5;2.2;4;1413;7.62
;Tammela;366;19741102;1974;11;2;3325000;6735000;1.7;2.4;0.6;0;1357;6.56
;Tammela;366;19741103;1974;11;3;3325000;6735000;1.3;2.5;0.4;4;1327;6.27
;Tammela;366;19741104;1974;11;4;3325000;6735000;1.3;2.2;0.4;8;1328;6.56
;Tammela;366;19741105;1974;11;5;3325000;6735000;2.2;3.5;0.1;0;1285;6.92
;Tammela;366;19741106;1974;11;6;3325000;6735000;1.9;3.3;1.1;2;1278;6.79
;Tammela;366;19741107;1974;11;7;3325000;6735000;1.4;2.5;0.4;0;1141;6.75
;Tammela;366;19741108;1974;11;8;3325000;6735000;1;2;-0.1;0;1449;6.33
;Tammela;366;19741109;1974;11;9;3325000;6735000;0.5;1.6;-0.4;0;1727;5.97
;Tammela;366;19741110;1974;11;10;3325000;6735000;0.7;0.5;-0.7;11;1357;5.49
;Tammela;366;19741111;1974;11;11;3325000;6735000;4.1;5.2;0;3;1313;7.97
;Tammela;366;19741112;1974;11;12;3325000;6735000;5.1;6.8;4.1;9;1693;8.24
;Tammela;366;19741113;1974;11;13;3325000;6735000;3.7;5.9;1.4;3;1566;7.36
;Tammela;366;19741114;1974;11;14;3325000;6735000;2.6;5.1;0;6;1381;7.15
;Tammela;366;19741115;1974;11;15;3325000;6735000;5;7.7;-0.4;4;1005;8.64
;Tammela;366;19741116;1974;11;16;3325000;6735000;5.8;7.6;3.3;8;1329;9
;Tammela;366;19741117;1974;11;17;3325000;6735000;4.6;7.5;2.7;7;949;8.63
;Tammela;366;19741118;1974;11;18;3325000;6735000;3.2;5.2;1.4;0;999;7.25
;Tammela;366;19741119;1974;11;19;3325000;6735000;2.9;5;1.3;0;1030;7.52
;Tammela;366;19741120;1974;11;20;3325000;6735000;0.8;3;-0.4;0;893;6.09
;Tammela;366;19741121;1974;11;21;3325000;6735000;-2;-0.7;-3.4;0;1204;4.7
;Tammela;366;19741122;1974;11;22;3325000;6735000;-2.4;-1;-6.1;0;857;4.88
;Tammela;366;19741123;1974;11;23;3325000;6735000;-1.5;-1.2;-3.1;0;807;4.95
;Tammela;366;19741124;1974;11;24;3325000;6735000;0.2;1;-2;0;803;5.67
;Tammela;366;19741125;1974;11;25;3325000;6735000;-0.2;1.1;-0.8;0;780;5.11
;Tammela;366;19741126;1974;11;26;3325000;6735000;0.3;1;-0.8;1;762;6.17
;Tammela;366;19741127;1974;11;27;3325000;6735000;0.3;0.8;-0.2;4;746;6.1
;Tammela;366;19741128;1974;11;28;3325000;6735000;-0.1;0.9;-1.2;2;731;5.65
;Tammela;366;19741129;1974;11;29;3325000;6735000;-0.1;0.6;-1.4;0;793;5.89
;Tammela;366;19741130;1974;11;30;3325000;6735000;-1;0.3;-2.4;0;900;5.21
;Tammela;366;19741201;1974;12;1;3325000;6735000;-3.1;-1.5;-6.9;2;855;4.52
;Tammela;366;19741202;1974;12;2;3325000;6735000;-2.8;-0.6;-8.6;2;1058;4.81
;Tammela;366;19741203;1974;12;3;3325000;6735000;1;2.3;-0.7;0;708;6.45
;Tammela;366;19741204;1974;12;4;3325000;6735000;1.6;2.4;-0.1;10;695;6.18
;Tammela;366;19741205;1974;12;5;3325000;6735000;2.6;4.6;1.3;0;663;7.43
;Tammela;366;19741206;1974;12;6;3325000;6735000;0.9;2.1;0;2;633;6.28
;Tammela;366;19741207;1974;12;7;3325000;6735000;-0.1;1;-1.2;1;611;5.64
;Tammela;366;19741208;1974;12;8;3325000;6735000;0.9;1.8;-2.2;2;580;6.41
;Tammela;366;19741209;1974;12;9;3325000;6735000;2.1;4.3;0.3;11;577;6.87
;Tammela;366;19741210;1974;12;10;3325000;6735000;2.2;4.5;0.8;0;748;6.65
;Tammela;366;19741211;1974;12;11;3325000;6735000;1;2;0.3;8;602;6.36
;Tammela;366;19741212;1974;12;12;3325000;6735000;0.2;1.4;-0.1;7;551;6.22
;Tammela;366;19741213;1974;12;13;3325000;6735000;0.2;1.2;-0.3;4;574;5.92
;Tammela;366;19741214;1974;12;14;3325000;6735000;0.8;2;-2.3;4;580;5.56
;Tammela;366;19741215;1974;12;15;3325000;6735000;1.4;2.1;0.3;9;556;6.56
;Tammela;366;19741216;1974;12;16;3325000;6735000;1;1.8;0.2;1;537;6.46
;Tammela;366;19741217;1974;12;17;3325000;6735000;-0.2;1.1;-1.2;10;535;5.7
;Tammela;366;19741218;1974;12;18;3325000;6735000;-0.3;1.2;-1.8;6;531;5.87
;Tammela;366;19741219;1974;12;19;3325000;6735000;-0.5;1.4;-1;1;560;6.01
;Tammela;366;19741220;1974;12;20;3325000;6735000;-0.6;0.9;-5.7;4;562;5.52
;Tammela;366;19741221;1974;12;21;3325000;6735000;2;3;0.4;0;522;6.91
;Tammela;366;19741222;1974;12;22;3325000;6735000;4.8;6.4;0.9;6;539;8.52
;Tammela;366;19741223;1974;12;23;3325000;6735000;3;6.5;-1;0;645;7.08
;Tammela;366;19741224;1974;12;24;3325000;6735000;3;5.4;-2.2;1;523;7.36
;Tammela;366;19741225;1974;12;25;3325000;6735000;3.1;5.3;1.8;3;537;7.2
;Tammela;366;19741226;1974;12;26;3325000;6735000;2;3.2;1.5;4;636;6.53
;Tammela;366;19741227;1974;12;27;3325000;6735000;0.6;2.5;-0.3;0;555;5.78
;Tammela;366;19741228;1974;12;28;3325000;6735000;-1.9;0;-2.9;0;581;4.37
;Tammela;366;19741229;1974;12;29;3325000;6735000;-4.4;-2.7;-5.7;0;572;4.04
;Tammela;366;19741230;1974;12;30;3325000;6735000;-6.9;-5.1;-8.1;0;897;2.81
;Tammela;366;19741231;1974;12;31;3325000;6735000;-7.8;-6.6;-11.1;0;869;2.46
;Tammela;366;19750101;1975;1;1;3325000;6735000;-2.6;-0.4;-10;0;578;5.08
;Tammela;366;19750102;1975;1;2;3325000;6735000;0;0.3;-3;0;735;5.65
;Tammela;366;19750103;1975;1;3;3325000;6735000;2.3;4.1;-0.5;0;600;7
;Tammela;366;19750104;1975;1;4;3325000;6735000;0;4.3;-2.6;0;724;5.47
;Tammela;366;19750105;1975;1;5;3325000;6735000;-1;-0.1;-3.1;10;817;4.68
;Tammela;366;19750106;1975;1;6;3325000;6735000;-2.7;0.7;-4.1;2;703;5.01
;Tammela;366;19750107;1975;1;7;3325000;6735000;-9.5;-4;-14.2;1;783;2.68
;Tammela;366;19750108;1975;1;8;3325000;6735000;-13.5;-10.6;-16.4;0;952;2.08
;Tammela;366;19750109;1975;1;9;3325000;6735000;-10.7;-4.5;-21.2;7;1081;2.43
;Tammela;366;19750110;1975;1;10;3325000;6735000;-3.3;0.1;-4.8;0;711;4.73
;Tammela;366;19750111;1975;1;11;3325000;6735000;-12.4;-4.1;-16.6;0;1194;2.2
;Tammela;366;19750112;1975;1;12;3325000;6735000;-13.1;-7.8;-25.7;8;815;1.84
;Tammela;366;19750113;1975;1;13;3325000;6735000;0.6;3.6;-9.2;1;793;6.31
;Tammela;366;19750114;1975;1;14;3325000;6735000;2.6;3;0.6;0;884;6.65
;Tammela;366;19750115;1975;1;15;3325000;6735000;3.7;5.1;1.4;0;1057;7.12
;Tammela;366;19750116;1975;1;16;3325000;6735000;3.7;5;1.4;6;1080;7.68
;Tammela;366;19750117;1975;1;17;3325000;6735000;3.4;4.9;3;4;780;8
;Tammela;366;19750118;1975;1;18;3325000;6735000;0.9;4.5;-0.3;2;965;5.98
;Tammela;366;19750119;1975;1;19;3325000;6735000;1;2.1;0.1;6;767;6.4
;Tammela;366;19750120;1975;1;20;3325000;6735000;-0.4;1.2;-2.5;0;892;5.45
;Tammela;366;19750121;1975;1;21;3325000;6735000;0.6;1.7;-2.2;0;1065;5.83
;Tammela;366;19750122;1975;1;22;3325000;6735000;1.7;2.8;0.3;3;929;6.8
;Tammela;366;19750123;1975;1;23;3325000;6735000;1.6;2.9;-0.1;10;1146;6
;Tammela;366;19750124;1975;1;24;3325000;6735000;1;2.3;0.3;4;1220;6.18
;Tammela;366;19750125;1975;1;25;3325000;6735000;-0.1;0.7;-0.1;0;1024;5.95
;Tammela;366;19750126;1975;1;26;3325000;6735000;-1.3;0.2;-2.2;0;1064;5.1
;Tammela;366;19750127;1975;1;27;3325000;6735000;-1.1;0;-2.2;0;1485;4.91
;Tammela;366;19750128;1975;1;28;3325000;6735000;-1.7;-0.7;-2.6;0;1520;4.55
;Tammela;366;19750129;1975;1;29;3325000;6735000;-2.2;-1.7;-3;4;1151;4.29
;Tammela;366;19750130;1975;1;30;3325000;6735000;-2.2;-1.4;-2.4;0;1187;4.66
;Tammela;366;19750131;1975;1;31;3325000;6735000;-3.9;-1.9;-4.7;1;1980;4.15
;Tammela;366;19750201;1975;2;1;3325000;6735000;-4.1;-3.2;-6.3;2;1220;4.27
;Tammela;366;19750202;1975;2;2;3325000;6735000;-2;-0.4;-3.2;0;1263;5.04
;Tammela;366;19750203;1975;2;3;3325000;6735000;-0.2;1.3;-2.3;0;1188;5.96
;Tammela;366;19750204;1975;2;4;3325000;6735000;1.6;4.2;-0.3;0;2709;6.5
;Tammela;366;19750205;1975;2;5;3325000;6735000;1;2.9;-1.4;0;2966;4.81
;Tammela;366;19750206;1975;2;6;3325000;6735000;0.9;3;-0.9;0;2462;4.95
;Tammela;366;19750207;1975;2;7;3325000;6735000;-2.7;1.7;-3.9;0;3079;3.43
;Tammela;366;19750208;1975;2;8;3325000;6735000;-3.2;-0.5;-8.1;0;2025;3.87
;Tammela;366;19750209;1975;2;9;3325000;6735000;-1.9;2;-1.9;0;3371;4.49
;Tammela;366;19750210;1975;2;10;3325000;6735000;-3.7;-0.1;-10.4;0;2025;4.31
;Tammela;366;19750211;1975;2;11;3325000;6735000;-5.6;0;-11.6;0;3718;3.14
;Tammela;366;19750212;1975;2;12;3325000;6735000;-5.3;-0.4;-14.9;3;1525;4.02
;Tammela;366;19750213;1975;2;13;3325000;6735000;-6.7;-0.5;-8;5;2984;3.24
;Tammela;366;19750214;1975;2;14;3325000;6735000;-14.2;-6.8;-17;0;4001;1.81
;Tammela;366;19750215;1975;2;15;3325000;6735000;-14.8;-9;-21;0;4198;1.69
;Tammela;366;19750216;1975;2;16;3325000;6735000;-8.3;-4;-17.4;0;2257;3
;Tammela;366;19750217;1975;2;17;3325000;6735000;-5.2;-1.8;-9.1;0;2657;3.74
;Tammela;366;19750218;1975;2;18;3325000;6735000;-6.7;-5.3;-12.8;4;1783;3.43
;Tammela;366;19750219;1975;2;19;3325000;6735000;-4.4;-0.2;-8.7;0;1582;4.35
;Tammela;366;19750220;1975;2;20;3325000;6735000;-3.4;-0.1;-8.7;0;4555;4.57
;Tammela;366;19750221;1975;2;21;3325000;6735000;-1.9;0.5;-6.6;0;2820;4.91
;Tammela;366;19750222;1975;2;22;3325000;6735000;-1.4;0.8;-3;0;2006;5.45
;Tammela;366;19750223;1975;2;23;3325000;6735000;-2;3.2;-6.3;0;5641;4.92
;Tammela;366;19750224;1975;2;24;3325000;6735000;-1.5;3.7;-7.2;0;5967;4.6
;Tammela;366;19750225;1975;2;25;3325000;6735000;-1.9;2.3;-4.2;0;5994;3.53
;Tammela;366;19750226;1975;2;26;3325000;6735000;-2.2;2.2;-8.6;0;4404;4.42
;Tammela;366;19750227;1975;2;27;3325000;6735000;0.1;3.9;-2.3;0;4416;4.78
;Tammela;366;19750228;1975;2;28;3325000;6735000;-2.4;1.9;-4;0;4625;4.14
;Tammela;366;19750301;1975;3;1;3325000;6735000;-8.3;-1.9;-14;0;3590;2.96
;Tammela;366;19750302;1975;3;2;3325000;6735000;-8.4;-0.4;-18.7;0;6082;2.99
;Tammela;366;19750303;1975;3;3;3325000;6735000;-0.5;1.2;-5.7;0;2367;5.2
;Tammela;366;19750304;1975;3;4;3325000;6735000;0.3;1.7;-1.5;0;1180;6.13
;Tammela;366;19750305;1975;3;5;3325000;6735000;2.7;6.1;0.4;0;3540;6.89
