OmaTunniste;OmaItä;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa;
;;;Lohja;178;20090522;2009;5;22;3325000;6695000;10.6;16.1;5.2;5.8;13996;10.21;
;;;Lohja;178;20090523;2009;5;23;3325000;6695000;13.2;17.6;9.9;0.4;10977;11.57;
;;;Lohja;178;20090524;2009;5;24;3325000;6695000;14.1;20.2;8.6;0.3;23068;9.53;
;;;Lohja;178;20090525;2009;5;25;3325000;6695000;14.4;21.4;5.8;0;28297;7.79;
;;;Lohja;178;20090526;2009;5;26;3325000;6695000;14.3;19.9;8;0;25254;10.08;
;;;Lohja;178;20090527;2009;5;27;3325000;6695000;13.4;17.2;10.3;0.4;10406;12.13;
;;;Lohja;178;20090528;2009;5;28;3325000;6695000;10.6;15;6.3;0.8;17261;9.7;
;;;Lohja;178;20090529;2009;5;29;3325000;6695000;13.8;21.2;4.3;0;28484;8;
;;;Lohja;178;20090530;2009;5;30;3325000;6695000;16.9;25.8;4.9;0;28752;9.28;
;;;Lohja;178;20090531;2009;5;31;3325000;6695000;20;28.3;10.1;0;28462;11.56;
;;;Lohja;178;20090601;2009;6;1;3325000;6695000;19.9;27.4;10.1;0;27935;11.14;
;;;Lohja;178;20090602;2009;6;2;3325000;6695000;14;22.9;10.2;1.9;14594;7.89;
;;;Lohja;178;20090603;2009;6;3;3325000;6695000;9.8;13.8;7.5;11.7;10886;9.61;
;;;Lohja;178;20090604;2009;6;4;3325000;6695000;7.3;9;6.3;22;5012;9.61;
;;;Lohja;178;20090605;2009;6;5;3325000;6695000;6;8.3;3.7;1.7;7409;8.36;
;;;Lohja;178;20090606;2009;6;6;3325000;6695000;6.8;10.6;4.9;0.1;13899;7.34;
;;;Lohja;178;20090607;2009;6;7;3325000;6695000;7.9;14.3;-0.3;0;26262;6.57;
;;;Lohja;178;20090608;2009;6;8;3325000;6695000;9.6;15.6;1.6;0;23506;6.8;
;;;Lohja;178;20090609;2009;6;9;3325000;6695000;10.1;13.7;5.8;0;9253;9.89;
;;;Lohja;178;20090610;2009;6;10;3325000;6695000;13.7;18.5;9.8;0;14448;12.13;
;;;Lohja;178;20090611;2009;6;11;3325000;6695000;14;18.2;11.4;0;19072;12.81;
;;;Lohja;178;20090612;2009;6;12;3325000;6695000;15.3;22.1;6.6;0.1;19277;12.64;
;;;Lohja;178;20090613;2009;6;13;3325000;6695000;17.1;21.4;13.4;20.3;14775;16.12;
;;;Lohja;178;20090614;2009;6;14;3325000;6695000;13.6;20.7;11.5;6.8;9014;14.25;
;;;Lohja;178;20090615;2009;6;15;3325000;6695000;9.6;13.8;8.3;3.8;4883;11.39;
;;;Lohja;178;20090616;2009;6;16;3325000;6695000;9.6;11.7;8.8;0.2;12317;9.74;
;;;Lohja;178;20090617;2009;6;17;3325000;6695000;11;15.8;7.1;0;22815;8.14;
;;;Lohja;178;20090618;2009;6;18;3325000;6695000;11.4;17.4;4.8;1.8;21662;8.45;
;;;Lohja;178;20090619;2009;6;19;3325000;6695000;11.4;15.1;9;0.3;7746;12;
;;;Lohja;178;20090620;2009;6;20;3325000;6695000;11.1;13.4;8.9;0.4;13231;10.25;
;;;Lohja;178;20090621;2009;6;21;3325000;6695000;11.5;17.8;4.9;3.8;23986;10.23;
;;;Lohja;178;20090622;2009;6;22;3325000;6695000;14.2;21.5;5.4;0;29245;10.49;
;;;Lohja;178;20090623;2009;6;23;3325000;6695000;16.2;24.1;6.6;0;31092;10.02;
;;;Lohja;178;20090624;2009;6;24;3325000;6695000;17.2;24.5;8.8;0;28502;11.45;
;;;Lohja;178;20090625;2009;6;25;3325000;6695000;18.4;25.2;10.2;0;27861;11.74;
;;;Lohja;178;20090626;2009;6;26;3325000;6695000;18.9;26.1;10.2;0.1;29455;11.54;
;;;Lohja;178;20090627;2009;6;27;3325000;6695000;15.7;22.2;11.3;0.6;11837;13.61;
;;;Lohja;178;20090628;2009;6;28;3325000;6695000;20.8;28.6;13.4;0.1;28712;13.34;
;;;Lohja;178;20090629;2009;6;29;3325000;6695000;20.3;28;12.8;0.2;26838;16.11;
;;;Lohja;178;20090630;2009;6;30;3325000;6695000;18;24;12.7;0;29515;13.14;
;;;Lohja;178;20090701;2009;7;1;3325000;6695000;18;25.3;9.6;0;26724;12.69;
;;;Lohja;178;20090702;2009;7;2;3325000;6695000;21;27.8;14.3;0.1;25622;14.5;
;;;Lohja;178;20090703;2009;7;3;3325000;6695000;16;24.4;12.5;0.9;17615;11.67;
;;;Lohja;178;20090704;2009;7;4;3325000;6695000;13;18.6;7.7;1.6;18580;9.7;
;;;Lohja;178;20090705;2009;7;5;3325000;6695000;10.9;15.7;7;0.3;20865;9.09;
;;;Lohja;178;20090706;2009;7;6;3325000;6695000;11.1;18.1;2.7;0;25475;8.58;
;;;Lohja;178;20090707;2009;7;7;3325000;6695000;11.2;16.9;4.6;6.1;14344;11.06;
;;;Lohja;178;20090708;2009;7;8;3325000;6695000;17.2;21.8;11.4;9.3;21178;15.78;
;;;Lohja;178;20090709;2009;7;9;3325000;6695000;15.3;19.6;13.9;12.9;9181;15.98;
;;;Lohja;178;20090710;2009;7;10;3325000;6695000;15.5;19.5;13.4;0.7;23535;13.55;
;;;Lohja;178;20090711;2009;7;11;3325000;6695000;15.1;20.2;8.9;6.3;17222;13.61;
;;;Lohja;178;20090712;2009;7;12;3325000;6695000;16.3;19.7;14.1;0.1;24577;13.91;
;;;Lohja;178;20090713;2009;7;13;3325000;6695000;13.9;18;11.1;6.4;9912;14.45;
;;;Lohja;178;20090714;2009;7;14;3325000;6695000;15;20;9.2;0;18631;13.77;
;;;Lohja;178;20090715;2009;7;15;3325000;6695000;18.2;23.5;13.5;0;22754;15.62;
;;;Lohja;178;20090716;2009;7;16;3325000;6695000;18.4;25.1;10.8;0.2;23289;15.85;
;;;Lohja;178;20090717;2009;7;17;3325000;6695000;18.8;24.1;14;0.2;25893;15.7;
;;;Lohja;178;20090718;2009;7;18;3325000;6695000;17.9;25.5;10.6;0;26161;13.2;
;;;Lohja;178;20090719;2009;7;19;3325000;6695000;18.6;24.7;12.7;1.8;19909;14.43;
;;;Lohja;178;20090720;2009;7;20;3325000;6695000;17.1;20.8;15.2;6.8;7124;17.59;
;;;Lohja;178;20090721;2009;7;21;3325000;6695000;15.9;19.9;12.7;0;21627;14.7;
;;;Lohja;178;20090722;2009;7;22;3325000;6695000;15.6;19.4;10.9;0.1;14732;15.03;
;;;Lohja;178;20090723;2009;7;23;3325000;6695000;15.8;21.3;10.5;0;19031;14.5;
;;;Lohja;178;20090724;2009;7;24;3325000;6695000;17.5;22.4;12.3;8.5;12069;18.23;
;;;Lohja;178;20090725;2009;7;25;3325000;6695000;17.4;20.7;15.7;0.1;19304;16.18;
;;;Lohja;178;20090726;2009;7;26;3325000;6695000;16.9;22.5;12.3;0.5;24042;14.91;
;;;Lohja;178;20090727;2009;7;27;3325000;6695000;16.9;22.5;10.4;0;19457;14.41;
;;;Lohja;178;20090728;2009;7;28;3325000;6695000;16.8;20.8;10.7;3.1;10956;16.5;
;;;Lohja;178;20090729;2009;7;29;3325000;6695000;18;23;15.7;0.1;19635;16.49;
;;;Lohja;178;20090730;2009;7;30;3325000;6695000;17.4;23.9;11.9;0.2;21067;13.84;
;;;Lohja;178;20090731;2009;7;31;3325000;6695000;15.4;19.6;10.7;11.5;7283;15.89;
;;;Lohja;178;20090801;2009;8;1;3325000;6695000;15.2;19.6;10.2;0.4;18175;14.73;
;;;Lohja;178;20090802;2009;8;2;3325000;6695000;14.6;19.6;9.9;2.6;14402;14.98;
;;;Lohja;178;20090803;2009;8;3;3325000;6695000;17.5;22.8;12.2;0;16894;16.26;
;;;Lohja;178;20090804;2009;8;4;3325000;6695000;17.8;22.8;13.4;0;16865;16.08;
;;;Lohja;178;20090805;2009;8;5;3325000;6695000;16.8;22.9;11.1;5;18255;16.02;
;;;Lohja;178;20090806;2009;8;6;3325000;6695000;16.7;23.4;10.3;0;24198;13.32;
;;;Lohja;178;20090807;2009;8;7;3325000;6695000;17.8;25.6;10.8;2.2;16999;15.43;
;;;Lohja;178;20090808;2009;8;8;3325000;6695000;17.8;24.7;11.7;0;20730;16.12;
;;;Lohja;178;20090809;2009;8;9;3325000;6695000;18.3;25.2;11.8;0;22116;14.12;
;;;Lohja;178;20090810;2009;8;10;3325000;6695000;16.8;23.8;9.3;0;20826;13.34;
;;;Lohja;178;20090811;2009;8;11;3325000;6695000;18.4;23.6;13.7;6.9;15965;15.33;
;;;Lohja;178;20090812;2009;8;12;3325000;6695000;15.4;19.3;14.4;7.2;6108;16.39;
;;;Lohja;178;20090813;2009;8;13;3325000;6695000;13.9;19.3;10;1.3;17265;13.54;
;;;Lohja;178;20090814;2009;8;14;3325000;6695000;13.6;19.7;7.4;0;16128;11.4;
;;;Lohja;178;20090815;2009;8;15;3325000;6695000;14.1;20.1;8.7;1.8;20048;11.1;
;;;Lohja;178;20090816;2009;8;16;3325000;6695000;14;19.6;7.1;2.8;10003;14.18;
;;;Lohja;178;20090817;2009;8;17;3325000;6695000;14.9;17.8;13.9;8.4;13485;14.06;
;;;Lohja;178;20090818;2009;8;18;3325000;6695000;13;16.7;8.7;13.5;8051;14.31;
;;;Lohja;178;20090819;2009;8;19;3325000;6695000;13.1;19.2;9.1;0;20022;11.02;
;;;Lohja;178;20090820;2009;8;20;3325000;6695000;11.5;18.6;4.3;0;20628;9.34;
;;;Lohja;178;20090821;2009;8;21;3325000;6695000;12.8;19.2;7.2;0;18585;11.09;
;;;Lohja;178;20090822;2009;8;22;3325000;6695000;13.7;19.2;8.8;1.7;19668;12.46;
;;;Lohja;178;20090823;2009;8;23;3325000;6695000;15.1;19.3;11.5;0;12144;14.31;
;;;Lohja;178;20090824;2009;8;24;3325000;6695000;13.5;20.5;7.4;0;18564;12.04;
;;;Lohja;178;20090825;2009;8;25;3325000;6695000;13.2;19.9;6.7;0;13366;13.27;
;;;Lohja;178;20090826;2009;8;26;3325000;6695000;14.8;19.7;9;7.8;10171;14.94;
;;;Lohja;178;20090827;2009;8;27;3325000;6695000;15.5;18.1;14.2;1.4;6875;16.26;
;;;Lohja;178;20090828;2009;8;28;3325000;6695000;16;21.2;12.9;0.1;9852;16.28;
;;;Lohja;178;20090829;2009;8;29;3325000;6695000;16;19.4;13.9;1.5;7929;16.08;
;;;Lohja;178;20090830;2009;8;30;3325000;6695000;13.6;18;10.2;1.5;15476;13.09;
;;;Lohja;178;20090831;2009;8;31;3325000;6695000;13.2;17;9.4;0;12484;12.34;
;;;Lohja;178;20090901;2009;9;1;3325000;6695000;16.2;18.1;11.8;0;3745;15.93;
;;;Lohja;178;20090902;2009;9;2;3325000;6695000;16.1;19.6;13.6;3.8;11915;15.4;
;;;Lohja;178;20090903;2009;9;3;3325000;6695000;15.5;18.8;12.7;9.6;9573;16.04;
;;;Lohja;178;20090904;2009;9;4;3325000;6695000;15.8;17.8;13.6;4.5;11433;15.92;
;;;Lohja;178;20090905;2009;9;5;3325000;6695000;14.3;18.8;11.4;0.1;11397;14.17;
;;;Lohja;178;20090906;2009;9;6;3325000;6695000;13.9;18;10.7;14.4;6374;14.45;
;;;Lohja;178;20090907;2009;9;7;3325000;6695000;13.3;18.1;11;0;12999;13.82;
;;;Lohja;178;20090908;2009;9;8;3325000;6695000;15.3;16.7;11.5;0;4409;15.41;
;;;Lohja;178;20090909;2009;9;9;3325000;6695000;17.7;21;14.5;0;14434;16.2;
;;;Lohja;178;20090910;2009;9;10;3325000;6695000;13.5;17.7;10.5;0.1;11833;12.29;
;;;Lohja;178;20090911;2009;9;11;3325000;6695000;10.4;17.5;3.4;0;14207;10.38;
;;;Lohja;178;20090912;2009;9;12;3325000;6695000;9.8;16.8;4.5;5.8;12219;11.15;
;;;Lohja;178;20090913;2009;9;13;3325000;6695000;11.3;16.6;7.5;0.5;12943;11.92;
;;;Lohja;178;20090914;2009;9;14;3325000;6695000;11.4;17.5;7.2;0;13362;11.13;
;;;Lohja;178;20090915;2009;9;15;3325000;6695000;10.3;17.6;4.2;0.9;14072;10.48;
;;;Lohja;178;20090916;2009;9;16;3325000;6695000;10.9;15.8;5.5;3.2;8356;12.15;
;;;Lohja;178;20090917;2009;9;17;3325000;6695000;8.6;13.5;6.1;0.5;10639;9.79;
;;;Lohja;178;20090918;2009;9;18;3325000;6695000;9.9;14.5;4.8;0.7;7182;10.69;
;;;Lohja;178;20090919;2009;9;19;3325000;6695000;13.3;18.1;10.2;0;10772;12.32;
;;;Lohja;178;20090920;2009;9;20;3325000;6695000;13;18;10.1;0.2;12351;12.7;
;;;Lohja;178;20090921;2009;9;21;3325000;6695000;13.5;16.8;11;0;7785;13.44;
;;;Lohja;178;20090922;2009;9;22;3325000;6695000;12.4;16.3;7.9;3.4;5730;13.03;
;;;Lohja;178;20090923;2009;9;23;3325000;6695000;12.9;15.9;10.1;0.3;9341;11.87;
;;;Lohja;178;20090924;2009;9;24;3325000;6695000;8.7;13.8;4.7;1.6;9307;9.99;
;;;Lohja;178;20090925;2009;9;25;3325000;6695000;7.1;11.3;2.2;0;4767;9.25;
;;;Lohja;178;20090926;2009;9;26;3325000;6695000;11.2;16.4;4.9;0;7149;12.65;
;;;Lohja;178;20090927;2009;9;27;3325000;6695000;12.1;15.3;9.9;4.5;5764;12.97;
;;;Lohja;178;20090928;2009;9;28;3325000;6695000;9.1;12.4;7.2;0;9731;10.61;
;;;Lohja;178;20090929;2009;9;29;3325000;6695000;3.8;9;1.4;2.8;6945;7.42;
;;;Lohja;178;20090930;2009;9;30;3325000;6695000;3.7;8.7;1.2;1.7;8648;7.48;
;;;Lohja;178;20091001;2009;10;1;3325000;6695000;1.9;8.3;-1.6;0.5;9230;6.4;
;;;Lohja;178;20091002;2009;10;2;3325000;6695000;1.7;7.3;-2.5;1.3;9875;6.05;
;;;Lohja;178;20091003;2009;10;3;3325000;6695000;3.8;9.5;-1.4;21.3;8843;6.95;
;;;Lohja;178;20091004;2009;10;4;3325000;6695000;8.2;10.5;5.3;9.7;4121;10.73;
;;;Lohja;178;20091005;2009;10;5;3325000;6695000;4.8;8;3.9;0.2;5179;7.62;
;;;Lohja;178;20091006;2009;10;6;3325000;6695000;3.1;8.5;0.3;7.7;8923;6.77;
;;;Lohja;178;20091007;2009;10;7;3325000;6695000;8.2;11.6;0.6;14.7;2373;10.03;
;;;Lohja;178;20091008;2009;10;8;3325000;6695000;5.6;9.4;1;0.1;8510;7.19;
;;;Lohja;178;20091009;2009;10;9;3325000;6695000;2.9;7.1;-1.3;0;6245;5.97;
;;;Lohja;178;20091010;2009;10;10;3325000;6695000;1.3;7.4;-1.7;0;7428;5.85;
;;;Lohja;178;20091011;2009;10;11;3325000;6695000;0.3;5.7;-4;0;7567;5.1;
;;;Lohja;178;20091012;2009;10;12;3325000;6695000;2;3.1;0.6;1.7;1744;5.8;
;;;Lohja;178;20091013;2009;10;13;3325000;6695000;1.1;3.5;-0.3;0;5286;4.92;
;;;Lohja;178;20091014;2009;10;14;3325000;6695000;0.4;3.8;-2;0;7933;4.33;
;;;Lohja;178;20091015;2009;10;15;3325000;6695000;1.2;6;-2.3;0.4;7210;4.72;
;;;Lohja;178;20091016;2009;10;16;3325000;6695000;3.5;6.9;2;0;4467;7.01;
;;;Lohja;178;20091017;2009;10;17;3325000;6695000;1.5;4.5;-1.6;0.9;2324;6.2;
;;;Lohja;178;20091018;2009;10;18;3325000;6695000;1.7;2.9;1.3;0.5;1523;6.36;
;;;Lohja;178;20091019;2009;10;19;3325000;6695000;0.6;4;-1.8;0;3661;6.13;
;;;Lohja;178;20091020;2009;10;20;3325000;6695000;3.4;6;0.7;0;2390;7.37;
;;;Lohja;178;20091021;2009;10;21;3325000;6695000;3.9;5.8;0.6;0.1;1626;7.66;
;;;Lohja;178;20091022;2009;10;22;3325000;6695000;4.6;6.1;3.2;2.8;1611;7.73;
;;;Lohja;178;20091023;2009;10;23;3325000;6695000;3.3;4.7;2.9;0;1106;7.31;
;;;Lohja;178;20091024;2009;10;24;3325000;6695000;2.7;3.3;2;1.7;984;6.86;
;;;Lohja;178;20091025;2009;10;25;3325000;6695000;4.2;5.3;2.6;5.2;480;8.06;
;;;Lohja;178;20091026;2009;10;26;3325000;6695000;7.6;8.3;4.9;2;693;10.37;
;;;Lohja;178;20091027;2009;10;27;3325000;6695000;7.4;8.9;6.3;3.5;1263;9.93;
;;;Lohja;178;20091028;2009;10;28;3325000;6695000;2.1;6.3;0.3;0;2130;6.33;
;;;Lohja;178;20091029;2009;10;29;3325000;6695000;0.2;2.6;-2.2;0;4020;4.85;
;;;Lohja;178;20091030;2009;10;30;3325000;6695000;-2.6;1.2;-7;0;3045;4.3;
;;;Lohja;178;20091031;2009;10;31;3325000;6695000;-0.6;2;-3.3;0;3600;4.92;
;;;Lohja;178;20091101;2009;11;1;3325000;6695000;-0.3;3.1;-3.6;0;2700;5.19;
;;;Lohja;178;20091102;2009;11;2;3325000;6695000;0.8;4.1;-2.2;0;2061;5.89;
;;;Lohja;178;20091103;2009;11;3;3325000;6695000;1.2;2.9;-1.8;0;2657;5.73;
;;;Lohja;178;20091104;2009;11;4;3325000;6695000;-1;0.3;-3.2;0.2;865;4.7;
;;;Lohja;178;20091105;2009;11;5;3325000;6695000;-0.9;0.5;-1.6;4.2;781;4.93;
;;;Lohja;178;20091106;2009;11;6;3325000;6695000;0.6;1.8;-0.3;11;601;6.13;
;;;Lohja;178;20091107;2009;11;7;3325000;6695000;1.3;2.1;-0.1;0.3;510;6.62;
;;;Lohja;178;20091108;2009;11;8;3325000;6695000;0.6;2.2;-0.7;0;760;6.25;
;;;Lohja;178;20091109;2009;11;9;3325000;6695000;-1.6;-0.4;-2.6;0.7;1138;5.37;
;;;Lohja;178;20091110;2009;11;10;3325000;6695000;0;0.3;-0.8;0.2;795;5.97;
;;;Lohja;178;20091111;2009;11;11;3325000;6695000;0;0.6;-0.2;0.1;1775;5.66;
;;;Lohja;178;20091112;2009;11;12;3325000;6695000;-1.7;0;-2.6;0;803;4.56;
;;;Lohja;178;20091113;2009;11;13;3325000;6695000;-4.1;-2.7;-6.8;0;1314;3.74;
;;;Lohja;178;20091114;2009;11;14;3325000;6695000;-2.7;0.9;-8.4;0;594;4.76;
;;;Lohja;178;20091115;2009;11;15;3325000;6695000;3.5;4.8;0.9;0;619;7.34;
;;;Lohja;178;20091116;2009;11;16;3325000;6695000;4.4;4.9;3.7;0;414;7.39;
;;;Lohja;178;20091117;2009;11;17;3325000;6695000;3.8;4.2;3.5;5.8;186;7.69;
;;;Lohja;178;20091118;2009;11;18;3325000;6695000;5.4;6.5;3.2;13.3;427;8.92;
;;;Lohja;178;20091119;2009;11;19;3325000;6695000;5.7;6.9;5;0.4;1002;9.05;
;;;Lohja;178;20091120;2009;11;20;3325000;6695000;6.2;8;3.6;6.1;253;9.4;
;;;Lohja;178;20091121;2009;11;21;3325000;6695000;7.1;8.7;4.7;1.5;642;9.45;
;;;Lohja;178;20091122;2009;11;22;3325000;6695000;3.1;4.8;1.3;7.5;1145;7.64;
;;;Lohja;178;20091123;2009;11;23;3325000;6695000;6.4;7.4;4.4;2.9;402;9.36;
;;;Lohja;178;20091124;2009;11;24;3325000;6695000;5.7;6.6;5.3;3.2;519;8.95;
;;;Lohja;178;20091125;2009;11;25;3325000;6695000;5.1;5.7;4.6;5.1;497;8.72;
;;;Lohja;178;20091126;2009;11;26;3325000;6695000;6.2;7.5;4.7;1.5;580;9.3;
;;;Lohja;178;20091127;2009;11;27;3325000;6695000;5.7;6.5;4.6;6.8;681;8.59;
;;;Lohja;178;20091128;2009;11;28;3325000;6695000;4.2;5.2;3;3.2;601;8.09;
;;;Lohja;178;20091129;2009;11;29;3325000;6695000;3.4;4.2;2.5;1.4;678;7.78;
;;;Lohja;178;20091130;2009;11;30;3325000;6695000;4.1;5.5;2.6;1.6;213;8.04;
;;;Lohja;178;20091201;2009;12;1;3325000;6695000;4.4;5.7;2.5;1.5;273;7.9;
;;;Lohja;178;20091202;2009;12;2;3325000;6695000;-3.3;2.5;-5.4;0;1018;4.85;
;;;Lohja;178;20091203;2009;12;3;3325000;6695000;-3.6;-1.7;-5;0;1060;4.47;
;;;Lohja;178;20091204;2009;12;4;3325000;6695000;-1.7;0.1;-5.1;0.2;194;5.37;
;;;Lohja;178;20091205;2009;12;5;3325000;6695000;1.1;1.7;0.1;0.6;217;6.54;
;;;Lohja;178;20091206;2009;12;6;3325000;6695000;1;1.7;-0.1;0.3;202;5.98;
;;;Lohja;178;20091207;2009;12;7;3325000;6695000;1.2;1.9;-0.1;0;166;6.09;
;;;Lohja;178;20091208;2009;12;8;3325000;6695000;1.9;2.2;1.5;0;247;6.37;
;;;Lohja;178;20091209;2009;12;9;3325000;6695000;0.2;1.5;-0.5;0.1;173;5.89;
;;;Lohja;178;20091210;2009;12;10;3325000;6695000;-0.2;0.1;-0.6;2.3;164;5.9;
;;;Lohja;178;20091211;2009;12;11;3325000;6695000;-0.9;0.1;-1.4;0;333;5.49;
;;;Lohja;178;20091212;2009;12;12;3325000;6695000;-2.9;-1.2;-3.6;0.2;342;4.74;
;;;Lohja;178;20091213;2009;12;13;3325000;6695000;-3.2;-1.1;-5;1;402;4.59;
;;;Lohja;178;20091214;2009;12;14;3325000;6695000;-12.3;-4.1;-13.6;0;929;1.97;
;;;Lohja;178;20091215;2009;12;15;3325000;6695000;-14.3;-11.2;-16.7;0;838;1.88;
;;;Lohja;178;20091216;2009;12;16;3325000;6695000;-13.5;-11.2;-16;0.1;976;1.85;
;;;Lohja;178;20091217;2009;12;17;3325000;6695000;-13.4;-11.4;-14.1;0.1;710;1.87;
;;;Lohja;178;20091218;2009;12;18;3325000;6695000;-17.5;-13.7;-20.9;0;1031;1.45;
;;;Lohja;178;20091219;2009;12;19;3325000;6695000;-12.1;-8.4;-15.9;0.1;738;2.28;
;;;Lohja;178;20091220;2009;12;20;3325000;6695000;-7.3;-5.5;-9.7;4.2;282;3.09;
;;;Lohja;178;20091221;2009;12;21;3325000;6695000;-11.6;-9.1;-12.7;0.6;470;2.25;
;;;Lohja;178;20091222;2009;12;22;3325000;6695000;-11;-6;-18;6.7;678;2.9;
;;;Lohja;178;20091223;2009;12;23;3325000;6695000;-3.4;0.8;-6.1;7.1;164;4.67;
;;;Lohja;178;20091224;2009;12;24;3325000;6695000;-5;-2.5;-7.6;0.1;276;3.73;
;;;Lohja;178;20091225;2009;12;25;3325000;6695000;-5.3;-3.4;-6.5;4.7;455;3.78;
;;;Lohja;178;20091226;2009;12;26;3325000;6695000;-5.4;-4.4;-6.8;3.1;322;3.72;
;;;Lohja;178;20091227;2009;12;27;3325000;6695000;-9;-6.1;-10.5;0.9;514;2.86;
;;;Lohja;178;20091228;2009;12;28;3325000;6695000;-1.8;0.9;-10.2;1.8;240;5.66;
;;;Lohja;178;20091229;2009;12;29;3325000;6695000;-0.4;0.5;-1.4;4.4;305;5.57;
;;;Lohja;178;20091230;2009;12;30;3325000;6695000;-4.1;-1.5;-7.7;4.3;252;4.21;
;;;Lohja;178;20091231;2009;12;31;3325000;6695000;-14.2;-7.7;-16.2;0.4;703;1.84;
;;;Lohja;178;20100101;2010;1;1;3325000;6695000;-14.3;-11.5;-17.3;0;785;1.75;
;;;Lohja;178;20100102;2010;1;2;3325000;6695000;-19.8;-17.2;-21.4;0;888;1.07;
;;;Lohja;178;20100103;2010;1;3;3325000;6695000;-16.5;-5.8;-26.2;1.4;583;2.03;
;;;Lohja;178;20100104;2010;1;4;3325000;6695000;-8.5;-4;-13.8;0.2;1050;3.05;
;;;Lohja;178;20100105;2010;1;5;3325000;6695000;-13.2;-7;-18.6;0.4;980;2.1;
;;;Lohja;178;20100106;2010;1;6;3325000;6695000;-17.5;-14.4;-21.9;0.1;724;1.52;
;;;Lohja;178;20100107;2010;1;7;3325000;6695000;-10.7;-9.3;-14.6;1.9;442;2.42;
;;;Lohja;178;20100108;2010;1;8;3325000;6695000;-16.8;-11.2;-20.4;0.5;859;1.38;
;;;Lohja;178;20100109;2010;1;9;3325000;6695000;-17.3;-14.2;-21.7;0.1;1313;1.31;
;;;Lohja;178;20100110;2010;1;10;3325000;6695000;-17;-14.3;-20.6;0;622;1.51;
;;;Lohja;178;20100111;2010;1;11;3325000;6695000;-8.3;-4.3;-14.6;0.3;658;3.23;
;;;Lohja;178;20100112;2010;1;12;3325000;6695000;-3.1;-2.6;-4.3;0.5;768;4.75;
;;;Lohja;178;20100113;2010;1;13;3325000;6695000;-3.4;-2;-4.8;0.1;543;4.56;
;;;Lohja;178;20100114;2010;1;14;3325000;6695000;-5.2;-4;-6.8;0.2;462;4.02;
;;;Lohja;178;20100115;2010;1;15;3325000;6695000;-3.8;-3.3;-4.3;0.1;323;4.47;
;;;Lohja;178;20100116;2010;1;16;3325000;6695000;-4.4;-3.3;-5.3;0.8;225;4.25;
;;;Lohja;178;20100117;2010;1;17;3325000;6695000;-7.6;-5.3;-8.5;0.2;415;3.18;
;;;Lohja;178;20100118;2010;1;18;3325000;6695000;-7.9;-6.4;-9.1;0.1;996;3.05;
;;;Lohja;178;20100119;2010;1;19;3325000;6695000;-9.2;-7.4;-11.6;0;657;2.89;
;;;Lohja;178;20100120;2010;1;20;3325000;6695000;-11.5;-10;-12.6;0;1257;2.36;
;;;Lohja;178;20100121;2010;1;21;3325000;6695000;-15.1;-11.1;-16.3;0.1;1210;1.71;
;;;Lohja;178;20100122;2010;1;22;3325000;6695000;-14.6;-11.7;-16.8;0;1061;1.85;
;;;Lohja;178;20100123;2010;1;23;3325000;6695000;-18.2;-14.5;-20.1;0;2196;1.38;
;;;Lohja;178;20100124;2010;1;24;3325000;6695000;-19.1;-13.1;-25.8;0.3;1006;1.38;
;;;Lohja;178;20100125;2010;1;25;3325000;6695000;-11;-8.4;-13.6;0.2;1736;2.38;
;;;Lohja;178;20100126;2010;1;26;3325000;6695000;-18.1;-12.1;-22.1;0;2214;1.25;
;;;Lohja;178;20100127;2010;1;27;3325000;6695000;-20.6;-14.4;-27.4;0.5;2246;1.13;
;;;Lohja;178;20100128;2010;1;28;3325000;6695000;-17.5;-15.9;-18.9;0.5;1200;1.3;
;;;Lohja;178;20100129;2010;1;29;3325000;6695000;-14.7;-13.5;-17.5;2.4;1533;1.7;
;;;Lohja;178;20100130;2010;1;30;3325000;6695000;-10.5;-8.6;-13.7;4.6;1519;2.59;
;;;Lohja;178;20100131;2010;1;31;3325000;6695000;-4.2;-2.2;-9.6;2.6;972;4.26;
;;;Lohja;178;20100201;2010;2;1;3325000;6695000;-6.6;-5.6;-9.1;7.9;1402;3.46;
;;;Lohja;178;20100202;2010;2;2;3325000;6695000;-7;-5.8;-7.7;0.7;1975;3.31;
;;;Lohja;178;20100203;2010;2;3;3325000;6695000;-5.4;-4;-8.8;0;2596;3.68;
;;;Lohja;178;20100204;2010;2;4;3325000;6695000;-4.1;-3.7;-6.5;0.7;1227;4.04;
;;;Lohja;178;20100205;2010;2;5;3325000;6695000;-3.1;-1.7;-4.3;1;1345;4.61;
;;;Lohja;178;20100206;2010;2;6;3325000;6695000;-6;-2.8;-7.2;0.3;1667;3.57;
;;;Lohja;178;20100207;2010;2;7;3325000;6695000;-3.9;-2.2;-7.4;2.2;1301;4.33;
;;;Lohja;178;20100208;2010;2;8;3325000;6695000;-2.2;-1;-3;4.7;1419;4.91;
;;;Lohja;178;20100209;2010;2;9;3325000;6695000;-7.4;-2.2;-8.8;2.1;2014;3.12;
;;;Lohja;178;20100210;2010;2;10;3325000;6695000;-14.3;-8.6;-18.1;0;3570;1.8;
;;;Lohja;178;20100211;2010;2;11;3325000;6695000;-12.3;-7.9;-20.5;0.2;2239;2.41;
