OmaTunniste;OmaItä;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa;;;;;;
;;;Viitasaari;1655;20090810;2009;8;10;3455000;6995000;18.1;24.8;10.5;0;19918;13.81;;;;;;
;;;Viitasaari;1655;20090811;2009;8;11;3455000;6995000;16.8;22.8;10.8;1.1;16230;13.88;;;;;;
;;;Viitasaari;1655;20090812;2009;8;12;3455000;6995000;14.6;19.8;12.3;24;7845;15.33;;;;;;
;;;Viitasaari;1655;20090813;2009;8;13;3455000;6995000;14.7;19.9;11.6;0.2;17825;13.09;;;;;;
;;;Viitasaari;1655;20090814;2009;8;14;3455000;6995000;13;19.8;6.9;0.1;20427;10.58;;;;;;
;;;Viitasaari;1655;20090815;2009;8;15;3455000;6995000;13.1;18.7;7.6;0;19843;10.34;;;;;;
;;;Viitasaari;1655;20090816;2009;8;16;3455000;6995000;10.3;15.3;4.2;11.8;5943;12.17;;;;;;
;;;Viitasaari;1655;20090817;2009;8;17;3455000;6995000;11.4;14.1;10.4;3.2;5199;12.3;;;;;;
;;;Viitasaari;1655;20090818;2009;8;18;3455000;6995000;11.1;16.7;4.9;0;18726;9.52;;;;;;
;;;Viitasaari;1655;20090819;2009;8;19;3455000;6995000;10.7;16.4;5.2;0.7;15011;10.1;;;;;;
;;;Viitasaari;1655;20090820;2009;8;20;3455000;6995000;11;16.4;3.6;0;17610;8.72;;;;;;
;;;Viitasaari;1655;20090821;2009;8;21;3455000;6995000;15.3;22.1;8.7;0;14749;11.76;;;;;;
;;;Viitasaari;1655;20090822;2009;8;22;3455000;6995000;15.3;20.2;10.6;0;18693;11.43;;;;;;
;;;Viitasaari;1655;20090823;2009;8;23;3455000;6995000;13.7;18.8;8.1;0;10456;13.29;;;;;;
;;;Viitasaari;1655;20090824;2009;8;24;3455000;6995000;13.6;19.3;9.6;0;14929;11.46;;;;;;
;;;Viitasaari;1655;20090825;2009;8;25;3455000;6995000;14;20.5;7.8;0;17434;10.83;;;;;;
;;;Viitasaari;1655;20090826;2009;8;26;3455000;6995000;14.2;18.5;8.7;0.3;9606;13.41;;;;;;
;;;Viitasaari;1655;20090827;2009;8;27;3455000;6995000;14.7;18.7;11.9;0;5415;14.72;;;;;;
;;;Viitasaari;1655;20090828;2009;8;28;3455000;6995000;15.2;19;11.4;0;8887;15.74;;;;;;
;;;Viitasaari;1655;20090829;2009;8;29;3455000;6995000;16.3;20.5;14.3;14.1;5347;16.64;;;;;;
;;;Viitasaari;1655;20090830;2009;8;30;3455000;6995000;13.2;16.9;10.5;0.8;8571;13.96;;;;;;
;;;Viitasaari;1655;20090831;2009;8;31;3455000;6995000;11.8;15.4;8.7;6.7;7620;12.61;;;;;;
;;;Viitasaari;1655;20090901;2009;9;1;3455000;6995000;14.6;17.2;10;0.6;4664;15.63;;;;;;
;;;Viitasaari;1655;20090902;2009;9;2;3455000;6995000;17.3;22.6;13.3;0.2;14253;14.92;;;;;;
;;;Viitasaari;1655;20090903;2009;9;3;3455000;6995000;15.8;20.2;12.3;1.1;12213;13.92;;;;;;
;;;Viitasaari;1655;20090904;2009;9;4;3455000;6995000;15;18.2;13;4.9;4833;15.92;;;;;;
;;;Viitasaari;1655;20090905;2009;9;5;3455000;6995000;13.7;17.6;11.1;0.2;9919;12.9;;;;;;
;;;Viitasaari;1655;20090906;2009;9;6;3455000;6995000;10.6;13.4;7.3;4.1;3248;12.5;;;;;;
;;;Viitasaari;1655;20090907;2009;9;7;3455000;6995000;12.6;17.3;9.9;0.3;11610;11.47;;;;;;
;;;Viitasaari;1655;20090908;2009;9;8;3455000;6995000;13.8;17.8;9.2;0.2;7329;13.74;;;;;;
;;;Viitasaari;1655;20090909;2009;9;9;3455000;6995000;17.1;22.9;12.2;0.9;7911;15.43;;;;;;
;;;Viitasaari;1655;20090910;2009;9;10;3455000;6995000;12.5;18;9.1;0;13889;9.51;;;;;;
;;;Viitasaari;1655;20090911;2009;9;11;3455000;6995000;9.7;16.5;3;0.1;9657;9.67;;;;;;
;;;Viitasaari;1655;20090912;2009;9;12;3455000;6995000;10.1;15.5;6.2;0;8171;10.56;;;;;;
;;;Viitasaari;1655;20090913;2009;9;13;3455000;6995000;9.6;17.3;2.9;0;10537;9.81;;;;;;
;;;Viitasaari;1655;20090914;2009;9;14;3455000;6995000;10.1;16.9;3.3;0;13146;9.61;;;;;;
;;;Viitasaari;1655;20090915;2009;9;15;3455000;6995000;10.8;18.9;2.9;0;12787;9.67;;;;;;
;;;Viitasaari;1655;20090916;2009;9;16;3455000;6995000;10.5;16.2;5;1.4;9097;10.71;;;;;;
;;;Viitasaari;1655;20090917;2009;9;17;3455000;6995000;7.6;11.7;5.1;0;9813;8.21;;;;;;
;;;Viitasaari;1655;20090918;2009;9;18;3455000;6995000;6.3;11.4;1.3;0.8;10581;7.69;;;;;;
;;;Viitasaari;1655;20090919;2009;9;19;3455000;6995000;10.4;13.2;5.8;0.3;4964;11.9;;;;;;
;;;Viitasaari;1655;20090920;2009;9;20;3455000;6995000;11;18;4;0;8573;10.85;;;;;;
;;;Viitasaari;1655;20090921;2009;9;21;3455000;6995000;10.3;15.3;6.9;0.1;10403;10.05;;;;;;
;;;Viitasaari;1655;20090922;2009;9;22;3455000;6995000;9.7;13.4;3.9;2.3;5160;11.05;;;;;;
;;;Viitasaari;1655;20090923;2009;9;23;3455000;6995000;11.2;14.3;8.6;0;6958;11.2;;;;;;
;;;Viitasaari;1655;20090924;2009;9;24;3455000;6995000;6.7;11.3;2.7;0;10093;7.35;;;;;;
;;;Viitasaari;1655;20090925;2009;9;25;3455000;6995000;5.7;11.5;-0.3;1;8734;7.29;;;;;;
;;;Viitasaari;1655;20090926;2009;9;26;3455000;6995000;12.3;17.8;4.7;0.4;6743;11.44;;;;;;
;;;Viitasaari;1655;20090927;2009;9;27;3455000;6995000;13;16.3;10.7;0.2;6078;11.3;;;;;;
;;;Viitasaari;1655;20090928;2009;9;28;3455000;6995000;7.1;12.7;5;1;7504;7.71;;;;;;
;;;Viitasaari;1655;20090929;2009;9;29;3455000;6995000;2.7;6.9;-0.9;1;7188;6.12;;;;;;
;;;Viitasaari;1655;20090930;2009;9;30;3455000;6995000;1.3;7.1;-1.2;0.5;5967;6.05;;;;;;
;;;Viitasaari;1655;20091001;2009;10;1;3455000;6995000;0.2;6.6;-4.1;0.5;7535;5.75;;;;;;
;;;Viitasaari;1655;20091002;2009;10;2;3455000;6995000;0.7;7;-3.6;0.4;8003;5.71;;;;;;
;;;Viitasaari;1655;20091003;2009;10;3;3455000;6995000;1.5;6.9;-2.8;2.9;5421;6.24;;;;;;
;;;Viitasaari;1655;20091004;2009;10;4;3455000;6995000;4.1;6.8;0;13.6;2254;8.05;;;;;;
;;;Viitasaari;1655;20091005;2009;10;5;3455000;6995000;3;6.3;1.6;2.9;2214;7.23;;;;;;
;;;Viitasaari;1655;20091006;2009;10;6;3455000;6995000;0.9;4.6;-1.5;2.3;4773;5.64;;;;;;
;;;Viitasaari;1655;20091007;2009;10;7;3455000;6995000;4.6;8.7;-2.6;6.8;1244;7.93;;;;;;
;;;Viitasaari;1655;20091008;2009;10;8;3455000;6995000;2;6.3;-1.2;0.5;6863;5.79;;;;;;
;;;Viitasaari;1655;20091009;2009;10;9;3455000;6995000;0;5.5;-4.3;0.6;6694;5.03;;;;;;
;;;Viitasaari;1655;20091010;2009;10;10;3455000;6995000;0.1;4.9;-3;0.3;6603;4.83;;;;;;
;;;Viitasaari;1655;20091011;2009;10;11;3455000;6995000;-1.3;5.7;-5.1;0;6432;4.91;;;;;;
;;;Viitasaari;1655;20091012;2009;10;12;3455000;6995000;-0.7;1.8;-4.1;0;2547;5.28;;;;;;
;;;Viitasaari;1655;20091013;2009;10;13;3455000;6995000;-1.4;1.6;-2.8;0.2;5333;4.37;;;;;;
;;;Viitasaari;1655;20091014;2009;10;14;3455000;6995000;-2.8;2.3;-5.7;0.4;6946;4.19;;;;;;
;;;Viitasaari;1655;20091015;2009;10;15;3455000;6995000;-1.9;5.9;-7.3;0.8;5892;3.99;;;;;;
;;;Viitasaari;1655;20091016;2009;10;16;3455000;6995000;0.2;2.5;-3.7;5.3;1804;5.9;;;;;;
;;;Viitasaari;1655;20091017;2009;10;17;3455000;6995000;1.4;2.3;-0.2;0.7;1358;6.62;;;;;;
;;;Viitasaari;1655;20091018;2009;10;18;3455000;6995000;1.3;2.7;0.3;1.9;2109;6.11;;;;;;
;;;Viitasaari;1655;20091019;2009;10;19;3455000;6995000;1.1;2.4;-0.5;2.3;2020;6.35;;;;;;
;;;Viitasaari;1655;20091020;2009;10;20;3455000;6995000;1.6;4.7;-1.6;0.7;1633;6.54;;;;;;
;;;Viitasaari;1655;20091021;2009;10;21;3455000;6995000;0.6;2.9;-2.3;0.7;1374;6.06;;;;;;
;;;Viitasaari;1655;20091022;2009;10;22;3455000;6995000;1.8;2.8;0.5;0.5;1507;6.43;;;;;;
;;;Viitasaari;1655;20091023;2009;10;23;3455000;6995000;0;1.4;-1.6;0.8;1064;5.54;;;;;;
;;;Viitasaari;1655;20091024;2009;10;24;3455000;6995000;-0.4;0.9;-1.8;0.5;1243;5.56;;;;;;
;;;Viitasaari;1655;20091025;2009;10;25;3455000;6995000;1;1.6;0.2;3.4;868;6.34;;;;;;
;;;Viitasaari;1655;20091026;2009;10;26;3455000;6995000;3.7;5.7;1.3;6;695;7.94;;;;;;
;;;Viitasaari;1655;20091027;2009;10;27;3455000;6995000;2.4;6;0.4;0.1;1011;7.21;;;;;;
;;;Viitasaari;1655;20091028;2009;10;28;3455000;6995000;-0.9;0.4;-2.1;0;1064;5.28;;;;;;
;;;Viitasaari;1655;20091029;2009;10;29;3455000;6995000;-2.6;-0.5;-4.1;0;3373;4.23;;;;;;
;;;Viitasaari;1655;20091030;2009;10;30;3455000;6995000;-2.7;-0.2;-7.6;0.5;831;4.6;;;;;;
;;;Viitasaari;1655;20091031;2009;10;31;3455000;6995000;-5.4;-0.8;-8.9;0;3463;3.88;;;;;;
;;;Viitasaari;1655;20091101;2009;11;1;3455000;6995000;-1.8;0.6;-5.8;0;1567;4.96;;;;;;
;;;Viitasaari;1655;20091102;2009;11;2;3455000;6995000;0.8;2.4;-0.8;0;2693;5.52;;;;;;
;;;Viitasaari;1655;20091103;2009;11;3;3455000;6995000;-0.5;1.2;-2;0;1000;5.01;;;;;;
;;;Viitasaari;1655;20091104;2009;11;4;3455000;6995000;-1.9;-0.5;-3.5;0;790;5.16;;;;;;
;;;Viitasaari;1655;20091105;2009;11;5;3455000;6995000;-1.2;-0.3;-2.3;0.2;930;4.81;;;;;;
;;;Viitasaari;1655;20091106;2009;11;6;3455000;6995000;-0.8;0.6;-1.9;4.4;981;4.97;;;;;;
;;;Viitasaari;1655;20091107;2009;11;7;3455000;6995000;0;0.8;-1.9;0.8;390;6.07;;;;;;
;;;Viitasaari;1655;20091108;2009;11;8;3455000;6995000;-0.2;0.7;-0.6;0.1;590;5.99;;;;;;
;;;Viitasaari;1655;20091109;2009;11;9;3455000;6995000;0.6;1.2;-0.7;0.3;547;6.37;;;;;;
;;;Viitasaari;1655;20091110;2009;11;10;3455000;6995000;0.1;0.8;-0.4;7.4;487;6.17;;;;;;
;;;Viitasaari;1655;20091111;2009;11;11;3455000;6995000;-1.1;0;-1.7;0.3;873;5.48;;;;;;
;;;Viitasaari;1655;20091112;2009;11;12;3455000;6995000;-3.8;-1.5;-6.5;0;1407;4.34;;;;;;
;;;Viitasaari;1655;20091113;2009;11;13;3455000;6995000;-3.7;-2.6;-7.6;0.1;732;4.49;;;;;;
;;;Viitasaari;1655;20091114;2009;11;14;3455000;6995000;-4.2;-3.1;-5.2;0.2;668;4.12;;;;;;
;;;Viitasaari;1655;20091115;2009;11;15;3455000;6995000;-1.5;0.9;-5.5;0;474;5.38;;;;;;
;;;Viitasaari;1655;20091116;2009;11;16;3455000;6995000;0.1;1.2;-1.3;0.1;571;6.05;;;;;;
;;;Viitasaari;1655;20091117;2009;11;17;3455000;6995000;0;0.3;-1.1;1;315;6.07;;;;;;
;;;Viitasaari;1655;20091118;2009;11;18;3455000;6995000;0.6;1;0.2;3.5;281;6.38;;;;;;
;;;Viitasaari;1655;20091119;2009;11;19;3455000;6995000;1.3;1.9;0.6;0.1;563;6.71;;;;;;
;;;Viitasaari;1655;20091120;2009;11;20;3455000;6995000;1.1;2.8;-1;12;368;6.65;;;;;;
;;;Viitasaari;1655;20091121;2009;11;21;3455000;6995000;4.7;7.1;2.7;0.6;410;8.27;;;;;;
;;;Viitasaari;1655;20091122;2009;11;22;3455000;6995000;1.1;3.3;-0.7;5.9;774;6.38;;;;;;
;;;Viitasaari;1655;20091123;2009;11;23;3455000;6995000;3.6;5.6;-0.5;0.3;269;7.71;;;;;;
;;;Viitasaari;1655;20091124;2009;11;24;3455000;6995000;4.1;5;3.7;1.1;229;8.03;;;;;;
;;;Viitasaari;1655;20091125;2009;11;25;3455000;6995000;2.4;3.8;1.4;7.5;289;7.21;;;;;;
;;;Viitasaari;1655;20091126;2009;11;26;3455000;6995000;3.4;4.2;1.4;0.8;337;7.64;;;;;;
;;;Viitasaari;1655;20091127;2009;11;27;3455000;6995000;3.9;4.5;3.4;0.6;326;7.73;;;;;;
;;;Viitasaari;1655;20091128;2009;11;28;3455000;6995000;3.2;3.9;2.9;1.1;207;7.33;;;;;;
;;;Viitasaari;1655;20091129;2009;11;29;3455000;6995000;2.5;2.9;1.4;0.2;270;7.2;;;;;;
;;;Viitasaari;1655;20091130;2009;11;30;3455000;6995000;2.7;3.4;1.5;3.4;123;7.16;;;;;;
;;;Viitasaari;1655;20091201;2009;12;1;3455000;6995000;2.3;4.6;-0.8;1.4;90;6.83;;;;;;
;;;Viitasaari;1655;20091202;2009;12;2;3455000;6995000;-1.7;1.1;-3.7;0;653;4.95;;;;;;
;;;Viitasaari;1655;20091203;2009;12;3;3455000;6995000;-3.7;-1.3;-5.1;0;310;4.52;;;;;;
;;;Viitasaari;1655;20091204;2009;12;4;3455000;6995000;-4.7;-4.1;-5.3;0;239;4.14;;;;;;
;;;Viitasaari;1655;20091205;2009;12;5;3455000;6995000;-3.6;-2.9;-5.2;0;87;4.48;;;;;;
;;;Viitasaari;1655;20091206;2009;12;6;3455000;6995000;-2.3;-1.7;-3.1;0.1;133;4.95;;;;;;
;;;Viitasaari;1655;20091207;2009;12;7;3455000;6995000;-1;-0.7;-1.8;0;78;5.45;;;;;;
;;;Viitasaari;1655;20091208;2009;12;8;3455000;6995000;-0.9;-0.3;-1.2;0;150;5.46;;;;;;
;;;Viitasaari;1655;20091209;2009;12;9;3455000;6995000;-1.9;-1.2;-2.2;0.1;188;5.16;;;;;;
;;;Viitasaari;1655;20091210;2009;12;10;3455000;6995000;-3.2;-2.1;-3.8;0;124;4.73;;;;;;
;;;Viitasaari;1655;20091211;2009;12;11;3455000;6995000;-3.9;-3.1;-4.3;0.1;243;4.46;;;;;;
;;;Viitasaari;1655;20091212;2009;12;12;3455000;6995000;-3;-1.8;-4.4;1.3;198;4.74;;;;;;
;;;Viitasaari;1655;20091213;2009;12;13;3455000;6995000;-8.3;-1;-15.2;0.4;232;3.22;;;;;;
;;;Viitasaari;1655;20091214;2009;12;14;3455000;6995000;-16.6;-13.9;-18;0;337;1.42;;;;;;
;;;Viitasaari;1655;20091215;2009;12;15;3455000;6995000;-17.2;-15.8;-18.9;0.4;298;1.38;;;;;;
;;;Viitasaari;1655;20091216;2009;12;16;3455000;6995000;-14.9;-11.9;-18.7;0.2;277;1.74;;;;;;
;;;Viitasaari;1655;20091217;2009;12;17;3455000;6995000;-20.4;-16.7;-23.6;0;294;1.05;;;;;;
;;;Viitasaari;1655;20091218;2009;12;18;3455000;6995000;-12.6;-10.9;-18.4;0;408;2.06;;;;;;
;;;Viitasaari;1655;20091219;2009;12;19;3455000;6995000;-10.6;-6.1;-14.3;0;260;2.57;;;;;;
;;;Viitasaari;1655;20091220;2009;12;20;3455000;6995000;-13.1;-10.7;-17;1.2;165;1.95;;;;;;
;;;Viitasaari;1655;20091221;2009;12;21;3455000;6995000;-11.8;-10.3;-12.4;4.6;133;2.19;;;;;;
;;;Viitasaari;1655;20091222;2009;12;22;3455000;6995000;-11.3;-8.6;-14.9;1.5;213;2.39;;;;;;
;;;Viitasaari;1655;20091223;2009;12;23;3455000;6995000;-7.5;-5.8;-9.1;9;129;3.19;;;;;;
;;;Viitasaari;1655;20091224;2009;12;24;3455000;6995000;-11.8;-7.5;-15.2;0.8;238;2.32;;;;;;
;;;Viitasaari;1655;20091225;2009;12;25;3455000;6995000;-20.3;-13.6;-22.8;0;221;1.07;;;;;;
;;;Viitasaari;1655;20091226;2009;12;26;3455000;6995000;-14.1;-11.5;-22.2;1.4;171;1.79;;;;;;
;;;Viitasaari;1655;20091227;2009;12;27;3455000;6995000;-14.8;-13;-15.8;2.3;216;1.67;;;;;;
;;;Viitasaari;1655;20091228;2009;12;28;3455000;6995000;-12.6;-5.6;-22;3.3;154;2.41;;;;;;
;;;Viitasaari;1655;20091229;2009;12;29;3455000;6995000;-2.8;-1.9;-5.5;0.9;143;4.85;;;;;;
;;;Viitasaari;1655;20091230;2009;12;30;3455000;6995000;-10.1;-3;-13.7;0.9;147;2.76;;;;;;
;;;Viitasaari;1655;20091231;2009;12;31;3455000;6995000;-12.6;-11.3;-13.8;0.6;253;2.05;;;;;;
;;;Viitasaari;1655;20100101;2010;1;1;3455000;6995000;-16.3;-12.7;-18.8;0;298;1.47;;;;;;
;;;Viitasaari;1655;20100102;2010;1;2;3455000;6995000;-19.7;-14.7;-24.4;0;385;1.1;;;;;;
;;;Viitasaari;1655;20100103;2010;1;3;3455000;6995000;-20.7;-15.6;-28.2;1.5;288;1.05;;;;;;
;;;Viitasaari;1655;20100104;2010;1;4;3455000;6995000;-13.9;-10.7;-16.6;4.2;288;1.83;;;;;;
;;;Viitasaari;1655;20100105;2010;1;5;3455000;6995000;-17.3;-15.9;-19.4;3;325;1.35;;;;;;
;;;Viitasaari;1655;20100106;2010;1;6;3455000;6995000;-22.2;-18.8;-25.2;0.3;279;0.88;;;;;;
;;;Viitasaari;1655;20100107;2010;1;7;3455000;6995000;-23.5;-20.2;-27.6;0.1;231;0.75;;;;;;
;;;Viitasaari;1655;20100108;2010;1;8;3455000;6995000;-23.8;-19.5;-27.3;0.3;345;0.77;;;;;;
;;;Viitasaari;1655;20100109;2010;1;9;3455000;6995000;-22.1;-19.5;-27.1;0.2;353;0.9;;;;;;
;;;Viitasaari;1655;20100110;2010;1;10;3455000;6995000;-15.9;-10.4;-21.4;0;415;1.73;;;;;;
;;;Viitasaari;1655;20100111;2010;1;11;3455000;6995000;-9.5;-5.6;-13.8;0.2;439;2.86;;;;;;
;;;Viitasaari;1655;20100112;2010;1;12;3455000;6995000;-5.3;-3.9;-6.9;0.9;318;4;;;;;;
;;;Viitasaari;1655;20100113;2010;1;13;3455000;6995000;-10.5;-6;-13.7;0.2;442;2.59;;;;;;
;;;Viitasaari;1655;20100114;2010;1;14;3455000;6995000;-12;-9.1;-15.2;0.5;420;2.31;;;;;;
;;;Viitasaari;1655;20100115;2010;1;15;3455000;6995000;-7.7;-7.2;-9.1;0.1;329;3.3;;;;;;
;;;Viitasaari;1655;20100116;2010;1;16;3455000;6995000;-6;-5;-7.9;0.6;239;3.7;;;;;;
;;;Viitasaari;1655;20100117;2010;1;17;3455000;6995000;-6.7;-4.7;-9;0.1;264;3.45;;;;;;
;;;Viitasaari;1655;20100118;2010;1;18;3455000;6995000;-9.4;-7.2;-10.3;0.9;477;2.75;;;;;;
;;;Viitasaari;1655;20100119;2010;1;19;3455000;6995000;-15;-10.4;-17.5;0.5;390;1.7;;;;;;
;;;Viitasaari;1655;20100120;2010;1;20;3455000;6995000;-18.3;-12.6;-20.5;0;683;1.22;;;;;;
;;;Viitasaari;1655;20100121;2010;1;21;3455000;6995000;-20.1;-18.4;-22.1;0.1;624;1.05;;;;;;
;;;Viitasaari;1655;20100122;2010;1;22;3455000;6995000;-21.5;-19.4;-23.7;0;906;0.92;;;;;;
;;;Viitasaari;1655;20100123;2010;1;23;3455000;6995000;-23.6;-21;-25.6;0.1;1034;0.76;;;;;;
;;;Viitasaari;1655;20100124;2010;1;24;3455000;6995000;-17.3;-13;-26.8;0.1;516;1.4;;;;;;
;;;Viitasaari;1655;20100125;2010;1;25;3455000;6995000;-14.1;-12;-17.1;0;678;1.81;;;;;;
;;;Viitasaari;1655;20100126;2010;1;26;3455000;6995000;-19.5;-13.1;-23.6;0.1;1061;1.06;;;;;;
;;;Viitasaari;1655;20100127;2010;1;27;3455000;6995000;-21.8;-18.6;-25.5;0;1213;0.84;;;;;;
;;;Viitasaari;1655;20100128;2010;1;28;3455000;6995000;-22.2;-19.3;-24.1;0.8;901;0.79;;;;;;
;;;Viitasaari;1655;20100129;2010;1;29;3455000;6995000;-18.1;-17.4;-22.3;0.9;797;1.2;;;;;;
;;;Viitasaari;1655;20100130;2010;1;30;3455000;6995000;-13.8;-12.9;-17.9;2.5;847;1.83;;;;;;
;;;Viitasaari;1655;20100131;2010;1;31;3455000;6995000;-9.3;-7.4;-14.2;3.1;675;2.78;;;;;;
;;;Viitasaari;1655;20100201;2010;2;1;3455000;6995000;-8.6;-3.9;-11.5;11.2;1014;2.97;;;;;;
;;;Viitasaari;1655;20100202;2010;2;2;3455000;6995000;-6.8;-3.5;-9.3;1.8;1042;3.34;;;;;;
;;;Viitasaari;1655;20100203;2010;2;3;3455000;6995000;-11.2;-7.3;-14.8;0;1011;2.39;;;;;;
;;;Viitasaari;1655;20100204;2010;2;4;3455000;6995000;-7.8;-5.3;-18.1;2.8;771;3.28;;;;;;
;;;Viitasaari;1655;20100205;2010;2;5;3455000;6995000;-4.7;-3.8;-5.9;1.4;738;4.07;;;;;;
;;;Viitasaari;1655;20100206;2010;2;6;3455000;6995000;-4.7;-3.3;-6.1;2.7;762;3.92;;;;;;
;;;Viitasaari;1655;20100207;2010;2;7;3455000;6995000;-4.1;-2.7;-6.2;0.4;940;4.21;;;;;;
;;;Viitasaari;1655;20100208;2010;2;8;3455000;6995000;-4.1;-3.2;-5;3.4;1112;4.25;;;;;;
;;;Viitasaari;1655;20100209;2010;2;9;3455000;6995000;-8.4;-4.8;-10.5;1.2;825;3.02;;;;;;
;;;Viitasaari;1655;20100210;2010;2;10;3455000;6995000;-16.5;-10.5;-19.3;0.1;1605;1.5;;;;;;
;;;Viitasaari;1655;20100211;2010;2;11;3455000;6995000;-16.5;-11.5;-23.6;5.6;1517;1.56;;;;;;
;;;Viitasaari;1655;20100212;2010;2;12;3455000;6995000;-11.8;-8.6;-15.2;0.1;2267;2.3;;;;;;
;;;Viitasaari;1655;20100213;2010;2;13;3455000;6995000;-15.2;-12;-18.2;0.1;2586;1.7;;;;;;
;;;Viitasaari;1655;20100214;2010;2;14;3455000;6995000;-11.9;-7.9;-17.8;0.1;3358;2.28;;;;;;
;;;Viitasaari;1655;20100215;2010;2;15;3455000;6995000;-10.2;-5.6;-15.5;0.1;3797;2.61;;;;;;
;;;Viitasaari;1655;20100216;2010;2;16;3455000;6995000;-12.4;-8.7;-15.7;0.1;2653;2.2;;;;;;
;;;Viitasaari;1655;20100217;2010;2;17;3455000;6995000;-20.1;-14.7;-25.2;0;2905;1.15;;;;;;
;;;Viitasaari;1655;20100218;2010;2;18;3455000;6995000;-21.7;-16.9;-25.6;0;4190;0.95;;;;;;
;;;Viitasaari;1655;20100219;2010;2;19;3455000;6995000;-24;-19.3;-30.3;0;2895;0.72;;;;;;
;;;Viitasaari;1655;20100220;2010;2;20;3455000;6995000;-24.4;-20.4;-28.5;0;5380;0.69;;;;;;
;;;Viitasaari;1655;20100221;2010;2;21;3455000;6995000;-19.8;-15.9;-25.7;4.9;1429;1.03;;;;;;
;;;Viitasaari;1655;20100222;2010;2;22;3455000;6995000;-15.3;-13.8;-16.8;0.8;2990;1.49;;;;;;
;;;Viitasaari;1655;20100223;2010;2;23;3455000;6995000;-16.6;-12.4;-23.9;8.1;4070;1.47;;;;;;
;;;Viitasaari;1655;20100224;2010;2;24;3455000;6995000;-17;-12.1;-20.8;0;4733;1.37;;;;;;
;;;Viitasaari;1655;20100225;2010;2;25;3455000;6995000;-13.4;-3.5;-24.4;0.1;5405;2.04;;;;;;
;;;Viitasaari;1655;20100226;2010;2;26;3455000;6995000;-8.9;-5;-15;2.2;3657;2.83;;;;;;
;;;Viitasaari;1655;20100227;2010;2;27;3455000;6995000;-2.8;-0.3;-6;0.9;2147;4.84;;;;;;
;;;Viitasaari;1655;20100228;2010;2;28;3455000;6995000;0.1;1;-1.2;1.8;1933;6.01;;;;;;
;;;Viitasaari;1655;20100301;2010;3;1;3455000;6995000;0.1;1.1;-0.2;7.9;2146;6.06;;;;;;
;;;Viitasaari;1655;20100302;2010;3;2;3455000;6995000;-1.3;0.3;-2;5.1;2820;5.41;;;;;;
;;;Viitasaari;1655;20100303;2010;3;3;3455000;6995000;-2.9;-1.4;-4;3.8;2585;4.63;;;;;;
;;;Viitasaari;1655;20100304;2010;3;4;3455000;6995000;-5.2;-3;-6;1.6;4372;3.75;;;;;;
;;;Viitasaari;1655;20100305;2010;3;5;3455000;6995000;-10.7;-5.5;-18.5;0.3;7883;2.31;;;;;;
;;;Viitasaari;1655;20100306;2010;3;6;3455000;6995000;-8.9;-4.6;-12.1;0;4316;2.77;;;;;;
;;;Viitasaari;1655;20100307;2010;3;7;3455000;6995000;-13;-5.9;-22;0.2;7290;2.04;;;;;;
;;;Viitasaari;1655;20100308;2010;3;8;3455000;6995000;-2.2;3.3;-7.1;0.2;4823;3.93;;;;;;
;;;Viitasaari;1655;20100309;2010;3;9;3455000;6995000;-5.2;-0.7;-9.4;4.3;8840;2.82;;;;;;
;;;Viitasaari;1655;20100310;2010;3;10;3455000;6995000;-3.9;-0.2;-7.9;2.8;4838;4.12;;;;;;
;;;Viitasaari;1655;20100311;2010;3;11;3455000;6995000;-0.2;3.7;-8.8;4.3;4560;5.73;;;;;;
;;;Viitasaari;1655;20100312;2010;3;12;3455000;6995000;-6;0.4;-10.2;0;11080;3.14;;;;;;
;;;Viitasaari;1655;20100313;2010;3;13;3455000;6995000;-8.7;-2.4;-14;0;9745;2.58;;;;;;
;;;Viitasaari;1655;20100314;2010;3;14;3455000;6995000;-11.3;-6.5;-16.8;0.1;6577;2.26;;;;;;
;;;Viitasaari;1655;20100315;2010;3;15;3455000;6995000;-13.1;-6.1;-20.4;0;10164;1.94;;;;;;
;;;Viitasaari;1655;20100316;2010;3;16;3455000;6995000;-14.7;-6;-23.6;0;12526;1.35;;;;;;
;;;Viitasaari;1655;20100317;2010;3;17;3455000;6995000;-13.6;-4.7;-24;0.2;7122;2.01;;;;;;
;;;Viitasaari;1655;20100318;2010;3;18;3455000;6995000;-8.7;-3.1;-17.5;4.9;10195;2.73;;;;;;
;;;Viitasaari;1655;20100319;2010;3;19;3455000;6995000;-3.4;-2.1;-5.3;4.3;4117;4.46;;;;;;
;;;Viitasaari;1655;20100320;2010;3;20;3455000;6995000;-0.6;2.4;-3;1.6;2932;5.69;;;;;;
;;;Viitasaari;1655;20100321;2010;3;21;3455000;6995000;-3.4;0.9;-5.6;0;10795;3.57;;;;;;
;;;Viitasaari;1655;20100322;2010;3;22;3455000;6995000;-7.5;-0.1;-17.4;0;13703;2.39;;;;;;
;;;Viitasaari;1655;20100323;2010;3;23;3455000;6995000;-3.7;1.7;-8;0;13844;2.83;;;;;;
;;;Viitasaari;1655;20100324;2010;3;24;3455000;6995000;-6.1;1;-13.9;0;14823;2.47;;;;;;
