OmaTunniste;OmaItä;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa
;;;Ylitornio;2909;19610508;1961;5;8;3405000;7375000;2.5;4.7;0.3;0;6130;6.6
;;;Ylitornio;2909;19610509;1961;5;9;3405000;7375000;3;5.4;0.7;0;8943;6.68
;;;Ylitornio;2909;19610510;1961;5;10;3405000;7375000;2.5;4.1;1.5;0;6215;5.72
;;;Ylitornio;2909;19610511;1961;5;11;3405000;7375000;1.9;3.3;0.7;1;7163;5.97
;;;Ylitornio;2909;19610512;1961;5;12;3405000;7375000;4.2;7.9;0.8;0;8996;6.66
;;;Ylitornio;2909;19610513;1961;5;13;3405000;7375000;2.5;6.7;0.9;0;10472;6.15
;;;Ylitornio;2909;19610514;1961;5;14;3405000;7375000;4.1;7.4;0.6;0;8944;6.6
;;;Ylitornio;2909;19610515;1961;5;15;3405000;7375000;5.3;8.3;2.2;0;20404;5.6
;;;Ylitornio;2909;19610516;1961;5;16;3405000;7375000;5.8;10;0.9;0;14047;5.15
;;;Ylitornio;2909;19610517;1961;5;17;3405000;7375000;7.2;11.4;1;0;20848;5.71
;;;Ylitornio;2909;19610518;1961;5;18;3405000;7375000;5.9;8.7;3.2;2;9467;7.33
;;;Ylitornio;2909;19610519;1961;5;19;3405000;7375000;6;8.7;3;0;10141;6.94
;;;Ylitornio;2909;19610520;1961;5;20;3405000;7375000;5.9;9.5;2.1;0;14810;6.36
;;;Ylitornio;2909;19610521;1961;5;21;3405000;7375000;3;6.1;1.4;0;14734;5.25
;;;Ylitornio;2909;19610522;1961;5;22;3405000;7375000;4;9.4;-3.2;0;20631;4.75
;;;Ylitornio;2909;19610523;1961;5;23;3405000;7375000;7.8;12.2;0.9;0;17919;6.08
;;;Ylitornio;2909;19610524;1961;5;24;3405000;7375000;6.6;10.8;2.5;9;14502;7.96
;;;Ylitornio;2909;19610525;1961;5;25;3405000;7375000;5.5;9.3;2.6;3;13282;7.61
;;;Ylitornio;2909;19610526;1961;5;26;3405000;7375000;6.8;9.4;3.3;0;14299;5.97
;;;Ylitornio;2909;19610527;1961;5;27;3405000;7375000;7.8;11.8;3.1;4;20753;6.1
;;;Ylitornio;2909;19610528;1961;5;28;3405000;7375000;6.2;9.8;3.3;6;6390;8.99
;;;Ylitornio;2909;19610529;1961;5;29;3405000;7375000;8.2;11.9;5.8;0;9793;8.45
;;;Ylitornio;2909;19610530;1961;5;30;3405000;7375000;11.4;17;2.8;0;28579;6.45
;;;Ylitornio;2909;19610531;1961;5;31;3405000;7375000;15.3;21.6;5.5;0;27479;8.18
;;;Ylitornio;2909;19610601;1961;6;1;3405000;7375000;18.4;24;9.1;0;24411;8.42
;;;Ylitornio;2909;19610602;1961;6;2;3405000;7375000;19.7;24.6;10;0;27145;9.03
;;;Ylitornio;2909;19610603;1961;6;3;3405000;7375000;19.2;24.7;13.7;0;21038;11.69
;;;Ylitornio;2909;19610604;1961;6;4;3405000;7375000;19;24.8;12.5;0;25887;12.87
;;;Ylitornio;2909;19610605;1961;6;5;3405000;7375000;18.9;25.1;12.4;0;23185;12.24
;;;Ylitornio;2909;19610606;1961;6;6;3405000;7375000;18.9;25.7;11.3;0;23923;12.31
;;;Ylitornio;2909;19610607;1961;6;7;3405000;7375000;19;25.8;12.2;0;26098;12.14
;;;Ylitornio;2909;19610608;1961;6;8;3405000;7375000;18.4;24.6;10.6;0;27307;11.63
;;;Ylitornio;2909;19610609;1961;6;9;3405000;7375000;19.1;25.2;10.9;0;25134;12.1
;;;Ylitornio;2909;19610610;1961;6;10;3405000;7375000;16.1;22.7;11.7;0;23499;12.85
;;;Ylitornio;2909;19610611;1961;6;11;3405000;7375000;16;21.4;9.5;0;21074;10.04
;;;Ylitornio;2909;19610612;1961;6;12;3405000;7375000;16.8;21.7;10.6;1;14805;10.56
;;;Ylitornio;2909;19610613;1961;6;13;3405000;7375000;16.6;23.1;9.9;5;23123;13.67
;;;Ylitornio;2909;19610614;1961;6;14;3405000;7375000;16.8;21.1;14.1;0;14362;15.26
;;;Ylitornio;2909;19610615;1961;6;15;3405000;7375000;11.6;17.3;9;0;18018;8.24
;;;Ylitornio;2909;19610616;1961;6;16;3405000;7375000;11.6;16.4;5.6;1;24443;8.05
;;;Ylitornio;2909;19610617;1961;6;17;3405000;7375000;11.1;16.2;7.3;3;10236;11.62
;;;Ylitornio;2909;19610618;1961;6;18;3405000;7375000;12;16.6;10.1;23;9398;12.82
;;;Ylitornio;2909;19610619;1961;6;19;3405000;7375000;12.1;17;7.1;0;22990;8.59
;;;Ylitornio;2909;19610620;1961;6;20;3405000;7375000;11.9;16.2;7.7;1;19762;8.28
;;;Ylitornio;2909;19610621;1961;6;21;3405000;7375000;11;15.1;5.4;0;17971;8.21
;;;Ylitornio;2909;19610622;1961;6;22;3405000;7375000;12.1;16.5;7.1;0;19528;8.99
;;;Ylitornio;2909;19610623;1961;6;23;3405000;7375000;12.5;16.1;8;3;16388;10.9
;;;Ylitornio;2909;19610624;1961;6;24;3405000;7375000;11.7;15.6;9.8;4;13037;11.95
;;;Ylitornio;2909;19610625;1961;6;25;3405000;7375000;12.2;16.9;9.6;5;13851;12.18
;;;Ylitornio;2909;19610626;1961;6;26;3405000;7375000;12.4;16;9.4;3;17186;11.73
;;;Ylitornio;2909;19610627;1961;6;27;3405000;7375000;11.7;15.2;9.6;3;18585;10.48
;;;Ylitornio;2909;19610628;1961;6;28;3405000;7375000;10.1;13;7;18;8831;11.62
;;;Ylitornio;2909;19610629;1961;6;29;3405000;7375000;12.2;16.8;7.9;1;16378;10.05
;;;Ylitornio;2909;19610630;1961;6;30;3405000;7375000;10.3;14.4;6;1;17437;8.16
;;;Ylitornio;2909;19610701;1961;7;1;3405000;7375000;13.4;18.3;7;0;22827;8.52
;;;Ylitornio;2909;19610702;1961;7;2;3405000;7375000;13.6;18.6;7.6;0;21542;10.04
;;;Ylitornio;2909;19610703;1961;7;3;3405000;7375000;14.1;17.3;10.7;0;14275;10.79
;;;Ylitornio;2909;19610704;1961;7;4;3405000;7375000;10.8;14.4;9;0;13815;10.25
;;;Ylitornio;2909;19610705;1961;7;5;3405000;7375000;12.7;17.4;7.5;3;16660;10.68
;;;Ylitornio;2909;19610706;1961;7;6;3405000;7375000;13.5;16.8;11.1;4;11732;12.93
;;;Ylitornio;2909;19610707;1961;7;7;3405000;7375000;13.4;17;9.5;0;15173;12.09
;;;Ylitornio;2909;19610708;1961;7;8;3405000;7375000;14.9;18.8;10.3;0;19829;11.28
;;;Ylitornio;2909;19610709;1961;7;9;3405000;7375000;15.1;20.4;7.8;0;23491;10.92
;;;Ylitornio;2909;19610710;1961;7;10;3405000;7375000;16.7;20.2;13.6;0;16247;12.25
;;;Ylitornio;2909;19610711;1961;7;11;3405000;7375000;14.6;19;12;2;12641;13.92
;;;Ylitornio;2909;19610712;1961;7;12;3405000;7375000;17.3;23.8;11.2;5;21923;14.75
;;;Ylitornio;2909;19610713;1961;7;13;3405000;7375000;18.4;23.3;12.8;1;21356;16.07
;;;Ylitornio;2909;19610714;1961;7;14;3405000;7375000;22.9;28.8;15.3;0;25281;15.77
;;;Ylitornio;2909;19610715;1961;7;15;3405000;7375000;23.3;29;16.5;0;22000;15.75
;;;Ylitornio;2909;19610716;1961;7;16;3405000;7375000;24;28.8;17;0;21390;15.54
;;;Ylitornio;2909;19610717;1961;7;17;3405000;7375000;23.6;28.9;16.3;0;23102;15.99
;;;Ylitornio;2909;19610718;1961;7;18;3405000;7375000;21.5;26.4;15.2;0;22570;16.79
;;;Ylitornio;2909;19610719;1961;7;19;3405000;7375000;20.2;25.4;14.6;0;21708;15.8
;;;Ylitornio;2909;19610720;1961;7;20;3405000;7375000;18.2;22.9;15.2;5;19246;16.5
;;;Ylitornio;2909;19610721;1961;7;21;3405000;7375000;18.2;23;14.3;1;15924;15.37
;;;Ylitornio;2909;19610722;1961;7;22;3405000;7375000;15.7;20.9;13.8;13;10168;15.84
;;;Ylitornio;2909;19610723;1961;7;23;3405000;7375000;18.1;22.6;13.2;0;18256;14.43
