OmaTunniste;OmaIt‰;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa
;;;Kankaanp‰‰;1010;19610901;1961;09;01;3255000;6875000;12.2;18.5;6.8;0;9580;12.46
;;;Kankaanp‰‰;1010;19610902;1961;09;02;3255000;6875000;10.6;14.7;7.6;0;12178;10.46
;;;Kankaanp‰‰;1010;19610903;1961;09;03;3255000;6875000;9.3;14.3;6.2;0;8713;9.69
;;;Kankaanp‰‰;1010;19610904;1961;09;04;3255000;6875000;6.3;11.8;1.9;0;7885;7.96
;;;Kankaanp‰‰;1010;19610905;1961;09;05;3255000;6875000;5.9;12.2;-0.9;0;9791;6.9
;;;Kankaanp‰‰;1010;19610906;1961;09;06;3255000;6875000;6.6;13.5;0.2;0;12806;7.02
;;;Kankaanp‰‰;1010;19610907;1961;09;07;3255000;6875000;7.2;10.8;2.9;0;5105;8.88
;;;Kankaanp‰‰;1010;19610908;1961;09;08;3255000;6875000;9.7;15.4;7.4;0;9629;9.78
;;;Kankaanp‰‰;1010;19610909;1961;09;09;3255000;6875000;7.9;12.8;3.1;0;10791;8.26
;;;Kankaanp‰‰;1010;19610910;1961;09;10;3255000;6875000;7.5;12.1;2.6;0;9234;8.18
;;;Kankaanp‰‰;1010;19610911;1961;09;11;3255000;6875000;7.6;11.5;2;4;6698;9.1
;;;Kankaanp‰‰;1010;19610912;1961;09;12;3255000;6875000;10.2;11.9;7.8;6;4087;12.39
;;;Kankaanp‰‰;1010;19610913;1961;09;13;3255000;6875000;8.6;10.9;7.5;0;4711;10.51
;;;Kankaanp‰‰;1010;19610914;1961;09;14;3255000;6875000;8.9;12.8;5.3;2;6564;9.75
;;;Kankaanp‰‰;1010;19610915;1961;09;15;3255000;6875000;10.6;11.8;8.1;5;3918;12.34
;;;Kankaanp‰‰;1010;19610916;1961;09;16;3255000;6875000;10.4;13.8;8.5;0;6422;11.28
;;;Kankaanp‰‰;1010;19610917;1961;09;17;3255000;6875000;13.4;20.7;6.7;0;5934;12.75
;;;Kankaanp‰‰;1010;19610918;1961;09;18;3255000;6875000;12.7;16.3;10.7;0;8839;10.05
;;;Kankaanp‰‰;1010;19610919;1961;09;19;3255000;6875000;10.3;14.5;8.2;0;10020;9.69
;;;Kankaanp‰‰;1010;19610920;1961;09;20;3255000;6875000;8.1;14.9;2;0;11058;8.28
;;;Kankaanp‰‰;1010;19610921;1961;09;21;3255000;6875000;9.2;14.9;3.8;0;9071;9.27
;;;Kankaanp‰‰;1010;19610922;1961;09;22;3255000;6875000;10.4;14;8.3;0;4952;10.51
;;;Kankaanp‰‰;1010;19610923;1961;09;23;3255000;6875000;9.5;17.4;2.2;0;7348;10.43
;;;Kankaanp‰‰;1010;19610924;1961;09;24;3255000;6875000;8.9;14.4;3.3;0;4318;9.89
;;;Kankaanp‰‰;1010;19610925;1961;09;25;3255000;6875000;10.8;14.6;8.7;0;3845;10.63
;;;Kankaanp‰‰;1010;19610926;1961;09;26;3255000;6875000;9.4;14;6.4;0;8415;9.41
;;;Kankaanp‰‰;1010;19610927;1961;09;27;3255000;6875000;7.2;14.4;1.2;0;10011;7.86
;;;Kankaanp‰‰;1010;19610928;1961;09;28;3255000;6875000;7;14.1;1.2;0;9857;7.92
;;;Kankaanp‰‰;1010;19610929;1961;09;29;3255000;6875000;10.2;15.2;4.9;0;4088;10.39
;;;Kankaanp‰‰;1010;19610930;1961;09;30;3255000;6875000;11;15.2;7.9;0;7374;10.25
;;;Kankaanp‰‰;1010;19611001;1961;10;01;3255000;6875000;8.9;13.9;4.9;0;4580;10.13
;;;Kankaanp‰‰;1010;19611002;1961;10;02;3255000;6875000;8.8;13.4;5.3;0;3624;10.34
;;;Kankaanp‰‰;1010;19611003;1961;10;03;3255000;6875000;9.6;13.1;6.7;0;3740;10.33
;;;Kankaanp‰‰;1010;19611004;1961;10;04;3255000;6875000;9.6;11.2;6.4;0;3004;9.98
;;;Kankaanp‰‰;1010;19611005;1961;10;05;3255000;6875000;9.4;12.6;7.1;0;3057;9.38
;;;Kankaanp‰‰;1010;19611006;1961;10;06;3255000;6875000;8.7;12.9;5.2;0;3799;9.73
;;;Kankaanp‰‰;1010;19611007;1961;10;07;3255000;6875000;6.4;11.9;2.2;0;7010;8.36
;;;Kankaanp‰‰;1010;19611008;1961;10;08;3255000;6875000;8;13;4.1;0;4475;9.42
;;;Kankaanp‰‰;1010;19611009;1961;10;09;3255000;6875000;7.4;11.6;2.1;3;5530;8.92
;;;Kankaanp‰‰;1010;19611010;1961;10;10;3255000;6875000;11.4;13;8.6;4;2319;12.92
;;;Kankaanp‰‰;1010;19611011;1961;10;11;3255000;6875000;13.3;14.6;12.7;2;2336;14.17
;;;Kankaanp‰‰;1010;19611012;1961;10;12;3255000;6875000;10.1;13.1;7.3;0;4200;10.43
;;;Kankaanp‰‰;1010;19611013;1961;10;13;3255000;6875000;8.2;11.7;5.7;0;5650;8.54
;;;Kankaanp‰‰;1010;19611014;1961;10;14;3255000;6875000;6.4;10.8;1.9;0;4752;8.17
;;;Kankaanp‰‰;1010;19611015;1961;10;15;3255000;6875000;7.6;11.1;5.4;0;3135;9.77
;;;Kankaanp‰‰;1010;19611016;1961;10;16;3255000;6875000;5.3;8.3;0.4;0;2174;8.47
;;;Kankaanp‰‰;1010;19611017;1961;10;17;3255000;6875000;8.7;9.7;7.3;7;2340;10.77
;;;Kankaanp‰‰;1010;19611018;1961;10;18;3255000;6875000;8.9;9.8;7.1;11;1828;10.75
;;;Kankaanp‰‰;1010;19611019;1961;10;19;3255000;6875000;9.1;9.8;8.6;0;1738;10.77
;;;Kankaanp‰‰;1010;19611020;1961;10;20;3255000;6875000;9.3;10.4;7.9;0;1644;10.16
;;;Kankaanp‰‰;1010;19611021;1961;10;21;3255000;6875000;8.1;9.7;7.3;0;1643;10.51
;;;Kankaanp‰‰;1010;19611022;1961;10;22;3255000;6875000;6.2;8.1;3.3;0;2204;8.97
;;;Kankaanp‰‰;1010;19611023;1961;10;23;3255000;6875000;6.2;8.9;2.6;0;2565;8.85
;;;Kankaanp‰‰;1010;19611024;1961;10;24;3255000;6875000;4.7;5.9;1.7;0;1480;7.68
;;;Kankaanp‰‰;1010;19611025;1961;10;25;3255000;6875000;8;9.5;5.7;12;1593;10.24
;;;Kankaanp‰‰;1010;19611026;1961;10;26;3255000;6875000;7.1;9.7;4;0;2389;9.42
;;;Kankaanp‰‰;1010;19611027;1961;10;27;3255000;6875000;8.5;10.1;5.7;11;1740;10.58
;;;Kankaanp‰‰;1010;19611028;1961;10;28;3255000;6875000;9.6;11;8.8;0;1979;10.9
;;;Kankaanp‰‰;1010;19611029;1961;10;29;3255000;6875000;8.9;10.8;7.5;0;2079;10.36
;;;Kankaanp‰‰;1010;19611030;1961;10;30;3255000;6875000;7;9.1;6;0;2196;9.12
;;;Kankaanp‰‰;1010;19611031;1961;10;31;3255000;6875000;4.3;6.3;1.5;1;1658;7.85
;;;Kankaanp‰‰;1010;19611101;1961;11;01;3255000;6875000;3;4.9;1.7;0;1250;7.21
;;;Kankaanp‰‰;1010;19611102;1961;11;02;3255000;6875000;4.3;5.8;0.5;7;1333;7.93
;;;Kankaanp‰‰;1010;19611103;1961;11;03;3255000;6875000;7.7;9.1;5.6;4;1636;9.94
;;;Kankaanp‰‰;1010;19611104;1961;11;04;3255000;6875000;5.2;6.8;4.5;5;1541;8.41
;;;Kankaanp‰‰;1010;19611105;1961;11;05;3255000;6875000;3.8;5.8;1.8;0;1430;7.41
;;;Kankaanp‰‰;1010;19611106;1961;11;06;3255000;6875000;2.2;5.1;0;0;2546;6.72
;;;Kankaanp‰‰;1010;19611107;1961;11;07;3255000;6875000;2;5.2;0.6;0;2345;6.46
;;;Kankaanp‰‰;1010;19611108;1961;11;08;3255000;6875000;3.5;4.5;-1.2;0;1075;7.66
;;;Kankaanp‰‰;1010;19611109;1961;11;09;3255000;6875000;3.3;4.4;2.3;1;1032;7.23
;;;Kankaanp‰‰;1010;19611110;1961;11;10;3255000;6875000;2.4;2.9;2;0;1008;6.72
;;;Kankaanp‰‰;1010;19611111;1961;11;11;3255000;6875000;-0.5;2.8;-1.8;0;986;4.78
;;;Kankaanp‰‰;1010;19611112;1961;11;12;3255000;6875000;-3.7;-1.4;-4.9;0;968;3.89
;;;Kankaanp‰‰;1010;19611113;1961;11;13;3255000;6875000;-4;-3.9;-4.9;0;922;3.7
;;;Kankaanp‰‰;1010;19611114;1961;11;14;3255000;6875000;-1;0.8;-4.5;1;911;5.24
;;;Kankaanp‰‰;1010;19611115;1961;11;15;3255000;6875000;4;6.2;-0.6;0;1182;7.02
;;;Kankaanp‰‰;1010;19611116;1961;11;16;3255000;6875000;2.5;4.8;0.2;1;1504;6.22
;;;Kankaanp‰‰;1010;19611117;1961;11;17;3255000;6875000;0.1;3.2;-2.2;5;1194;4.89
;;;Kankaanp‰‰;1010;19611118;1961;11;18;3255000;6875000;-2.7;0.3;-6.2;0;806;4.67
;;;Kankaanp‰‰;1010;19611119;1961;11;19;3255000;6875000;-6.7;-4.4;-10.7;0;1446;3.28
;;;Kankaanp‰‰;1010;19611120;1961;11;20;3255000;6875000;-0.4;2.8;-10.7;1;750;5.57
;;;Kankaanp‰‰;1010;19611121;1961;11;21;3255000;6875000;6.2;7.3;2.6;0;838;7.63
;;;Kankaanp‰‰;1010;19611122;1961;11;22;3255000;6875000;5.2;8.1;1.9;0;1112;7.52
;;;Kankaanp‰‰;1010;19611123;1961;11;23;3255000;6875000;0.6;2.6;-1.1;0;524;6.1
;;;Kankaanp‰‰;1010;19611124;1961;11;24;3255000;6875000;2.8;4.2;1.1;0;661;7
;;;Kankaanp‰‰;1010;19611125;1961;11;25;3255000;6875000;4;4.6;1.8;1;689;7.51
;;;Kankaanp‰‰;1010;19611126;1961;11;26;3255000;6875000;2.4;4.5;0.7;4;687;6.89
;;;Kankaanp‰‰;1010;19611127;1961;11;27;3255000;6875000;-0.6;1.2;-2.3;0;596;5.59
;;;Kankaanp‰‰;1010;19611128;1961;11;28;3255000;6875000;-2.5;-0.1;-4.2;0;926;4.84
;;;Kankaanp‰‰;1010;19611129;1961;11;29;3255000;6875000;-1.8;-0.4;-4.3;1;563;4.99
;;;Kankaanp‰‰;1010;19611130;1961;11;30;3255000;6875000;0.2;0.7;-1;6;550;5.92
;;;Kankaanp‰‰;1010;19611201;1961;12;01;3255000;6875000;-0.7;0.7;-1.8;1;533;5.77
;;;Kankaanp‰‰;1010;19611202;1961;12;02;3255000;6875000;-3.2;-1.3;-5.3;0;555;4.74
;;;Kankaanp‰‰;1010;19611203;1961;12;03;3255000;6875000;-3.4;-2.7;-5.3;2;574;4.55
;;;Kankaanp‰‰;1010;19611204;1961;12;04;3255000;6875000;-5;-2.2;-7.7;2;700;4.07
;;;Kankaanp‰‰;1010;19611205;1961;12;05;3255000;6875000;-4.5;-0.9;-11.3;6;469;4.2
;;;Kankaanp‰‰;1010;19611206;1961;12;06;3255000;6875000;1.2;3.7;-1;5;519;6.27
;;;Kankaanp‰‰;1010;19611207;1961;12;07;3255000;6875000;-1.6;0.2;-3;0;511;5.15
;;;Kankaanp‰‰;1010;19611208;1961;12;08;3255000;6875000;-3.6;-1.5;-6.5;1;520;4.41
;;;Kankaanp‰‰;1010;19611209;1961;12;09;3255000;6875000;-2.9;-1.5;-4.2;0;429;4.82
;;;Kankaanp‰‰;1010;19611210;1961;12;10;3255000;6875000;-4.4;-3.1;-5.1;0;415;4.3
;;;Kankaanp‰‰;1010;19611211;1961;12;11;3255000;6875000;-7.3;-3.2;-9.3;0;409;3.26
;;;Kankaanp‰‰;1010;19611212;1961;12;12;3255000;6875000;-10.6;-7.3;-13;0;404;2.61
;;;Kankaanp‰‰;1010;19611213;1961;12;13;3255000;6875000;-17.3;-12.5;-18.6;0;599;1.26
;;;Kankaanp‰‰;1010;19611214;1961;12;14;3255000;6875000;-16.4;-14.4;-19.2;0;589;1.31
;;;Kankaanp‰‰;1010;19611215;1961;12;15;3255000;6875000;-15.2;-14.5;-18.1;0;576;1.59
;;;Kankaanp‰‰;1010;19611216;1961;12;16;3255000;6875000;-4.3;-1.6;-15.9;0;379;4.26
;;;Kankaanp‰‰;1010;19611217;1961;12;17;3255000;6875000;-0.2;0.7;-3;2;376;5.78
;;;Kankaanp‰‰;1010;19611218;1961;12;18;3255000;6875000;2.1;4.3;0.1;0;470;6.45
;;;Kankaanp‰‰;1010;19611219;1961;12;19;3255000;6875000;-1.2;3.3;-4.1;0;557;4.36
;;;Kankaanp‰‰;1010;19611220;1961;12;20;3255000;6875000;-3.6;0.9;-6.1;0;556;3.87
;;;Kankaanp‰‰;1010;19611221;1961;12;21;3255000;6875000;-8.1;-4.9;-11.2;0;458;2.94
;;;Kankaanp‰‰;1010;19611222;1961;12;22;3255000;6875000;-11.4;-9.5;-13.8;0;541;2.22
;;;Kankaanp‰‰;1010;19611223;1961;12;23;3255000;6875000;-14;-10.6;-18.1;1;536;1.77
;;;Kankaanp‰‰;1010;19611224;1961;12;24;3255000;6875000;-4.6;-2;-12.7;1;380;4.24
;;;Kankaanp‰‰;1010;19611225;1961;12;25;3255000;6875000;-10;-2.4;-13.5;0;486;2.68
;;;Kankaanp‰‰;1010;19611226;1961;12;26;3255000;6875000;-17.3;-11.3;-21.2;0;571;1.35
;;;Kankaanp‰‰;1010;19611227;1961;12;27;3255000;6875000;-12.5;-6.1;-23.9;0;435;2.26
;;;Kankaanp‰‰;1010;19611228;1961;12;28;3255000;6875000;-3.1;-1.8;-6.5;0;404;4.07
;;;Kankaanp‰‰;1010;19611229;1961;12;29;3255000;6875000;-6;-2.3;-8.8;1;405;3.45
;;;Kankaanp‰‰;1010;19611230;1961;12;30;3255000;6875000;-4;-1.7;-8.2;4;411;4.31
;;;Kankaanp‰‰;1010;19611231;1961;12;31;3255000;6875000;-0.5;1.4;-2.9;8;417;5.8
;;;Kankaanp‰‰;1010;19620101;1962;01;01;3255000;6875000;-3.4;1.8;-6;2;435;4.63
;;;Kankaanp‰‰;1010;19620102;1962;01;02;3255000;6875000;-9.6;-5.7;-13.7;0;480;2.43
;;;Kankaanp‰‰;1010;19620103;1962;01;03;3255000;6875000;-5.3;-0.7;-10.1;0;510;3.96
;;;Kankaanp‰‰;1010;19620104;1962;01;04;3255000;6875000;-1.4;0.5;-3.2;0;536;5.25
;;;Kankaanp‰‰;1010;19620105;1962;01;05;3255000;6875000;-0.4;0.8;-3.9;1;482;5.78
;;;Kankaanp‰‰;1010;19620106;1962;01;06;3255000;6875000;-2.8;1.2;-4.6;0;502;4.77
;;;Kankaanp‰‰;1010;19620107;1962;01;07;3255000;6875000;-10;-4.1;-13.8;0;505;2.46
;;;Kankaanp‰‰;1010;19620108;1962;01;08;3255000;6875000;-2.2;0.7;-13.3;0;535;5.05
;;;Kankaanp‰‰;1010;19620109;1962;01;09;3255000;6875000;0.4;1.2;-2.2;4;539;5.97
;;;Kankaanp‰‰;1010;19620110;1962;01;10;3255000;6875000;0.8;1.6;0;2;551;6.2
;;;Kankaanp‰‰;1010;19620111;1962;01;11;3255000;6875000;0;1.1;-1.3;4;572;5.86
;;;Kankaanp‰‰;1010;19620112;1962;01;12;3255000;6875000;1.7;3.1;-0.5;4;598;6.69
;;;Kankaanp‰‰;1010;19620113;1962;01;13;3255000;6875000;0.6;2.1;-0.4;7;615;6.09
;;;Kankaanp‰‰;1010;19620114;1962;01;14;3255000;6875000;-0.4;0.5;-0.8;0;628;5.88
;;;Kankaanp‰‰;1010;19620115;1962;01;15;3255000;6875000;-4;-0.7;-6.2;1;655;4.36
;;;Kankaanp‰‰;1010;19620116;1962;01;16;3255000;6875000;-6.3;-3.9;-12;5;897;3.53
;;;Kankaanp‰‰;1010;19620117;1962;01;17;3255000;6875000;1.1;2;-4.2;1;720;6.17
;;;Kankaanp‰‰;1010;19620118;1962;01;18;3255000;6875000;2.2;3.1;1.3;3;824;6.76
;;;Kankaanp‰‰;1010;19620119;1962;01;19;3255000;6875000;-0.1;2.9;-2.6;0;769;5.74
;;;Kankaanp‰‰;1010;19620120;1962;01;20;3255000;6875000;-2.2;0.7;-6.3;1;762;5.02
;;;Kankaanp‰‰;1010;19620121;1962;01;21;3255000;6875000;-9.4;-5.5;-12.2;0;972;2.72
;;;Kankaanp‰‰;1010;19620122;1962;01;22;3255000;6875000;-10.7;-7.2;-15.9;2;835;2.3
;;;Kankaanp‰‰;1010;19620123;1962;01;23;3255000;6875000;-7.1;-5.8;-8.5;1;844;3.12
;;;Kankaanp‰‰;1010;19620124;1962;01;24;3255000;6875000;-9;-7.5;-9.6;0;863;2.65
;;;Kankaanp‰‰;1010;19620125;1962;01;25;3255000;6875000;-8.3;-7.5;-9.2;0;878;3.04
;;;Kankaanp‰‰;1010;19620126;1962;01;26;3255000;6875000;-11.2;-8.6;-14.3;0;1331;2.44
;;;Kankaanp‰‰;1010;19620127;1962;01;27;3255000;6875000;-16.2;-11.9;-18.9;0;1423;1.55
;;;Kankaanp‰‰;1010;19620128;1962;01;28;3255000;6875000;-16.4;-14.2;-18;0;1893;1.45
;;;Kankaanp‰‰;1010;19620129;1962;01;29;3255000;6875000;-18.7;-14.4;-23.8;0;1916;1.14
;;;Kankaanp‰‰;1010;19620130;1962;01;30;3255000;6875000;-9.7;-4.9;-21.5;0;1367;2.67
;;;Kankaanp‰‰;1010;19620131;1962;01;31;3255000;6875000;-3.7;-2.9;-5.2;0;1069;3.87
;;;Kankaanp‰‰;1010;19620201;1962;02;01;3255000;6875000;-1.7;-1.2;-3.4;2;1126;4.12
;;;Kankaanp‰‰;1010;19620202;1962;02;02;3255000;6875000;-2.9;-1.7;-4.4;1;1120;4.61
;;;Kankaanp‰‰;1010;19620203;1962;02;03;3255000;6875000;-2.6;-2.1;-4.7;0;1368;4.54
;;;Kankaanp‰‰;1010;19620204;1962;02;04;3255000;6875000;-1.1;-0.4;-2.8;4;1189;5.34
;;;Kankaanp‰‰;1010;19620205;1962;02;05;3255000;6875000;-2.1;-0.9;-5.2;0;1261;4.93
;;;Kankaanp‰‰;1010;19620206;1962;02;06;3255000;6875000;-1.8;-0.7;-2.9;0;1270;5.06
;;;Kankaanp‰‰;1010;19620207;1962;02;07;3255000;6875000;-1.1;1;-4.4;3;1296;5.48
;;;Kankaanp‰‰;1010;19620208;1962;02;08;3255000;6875000;0.6;1.6;0;6;1308;6.43
;;;Kankaanp‰‰;1010;19620209;1962;02;09;3255000;6875000;-2.4;0.5;-6.7;0;2598;4.72
;;;Kankaanp‰‰;1010;19620210;1962;02;10;3255000;6875000;0.4;1.4;-2.8;0;1356;5.99
;;;Kankaanp‰‰;1010;19620211;1962;02;11;3255000;6875000;-1;1.9;-2.2;5;1475;5.54
;;;Kankaanp‰‰;1010;19620212;1962;02;12;3255000;6875000;-3.3;-1.1;-7.4;17;1434;4.62
;;;Kankaanp‰‰;1010;19620213;1962;02;13;3255000;6875000;-4.3;-1.8;-6.9;2;1476;4.22
;;;Kankaanp‰‰;1010;19620214;1962;02;14;3255000;6875000;-7.5;-5.5;-8.9;0;1576;3.13
;;;Kankaanp‰‰;1010;19620215;1962;02;15;3255000;6875000;-12.7;-7.2;-16.9;0;3696;1.91
;;;Kankaanp‰‰;1010;19620216;1962;02;16;3255000;6875000;-8;-5.3;-17.6;5;1486;3.04
;;;Kankaanp‰‰;1010;19620217;1962;02;17;3255000;6875000;-9.6;-6.3;-11.5;1;1655;2.62
;;;Kankaanp‰‰;1010;19620218;1962;02;18;3255000;6875000;-12.4;-8.8;-15.6;0;4058;2.02
;;;Kankaanp‰‰;1010;19620219;1962;02;19;3255000;6875000;-12.5;-6.7;-23.1;7;4074;2.17
;;;Kankaanp‰‰;1010;19620220;1962;02;20;3255000;6875000;-5.2;-2.3;-9.6;9;1764;4.11
;;;Kankaanp‰‰;1010;19620221;1962;02;21;3255000;6875000;-11.1;-8.3;-13.6;0;4542;2.41
;;;Kankaanp‰‰;1010;19620222;1962;02;22;3255000;6875000;-12.7;-4.7;-18.4;0;4749;2.03
;;;Kankaanp‰‰;1010;19620223;1962;02;23;3255000;6875000;-9.8;-2.9;-19.1;0;3280;2.92
;;;Kankaanp‰‰;1010;19620224;1962;02;24;3255000;6875000;-6.7;-3.3;-9.8;0;5173;3.32
;;;Kankaanp‰‰;1010;19620225;1962;02;25;3255000;6875000;-9.1;-4.3;-13.4;0;5426;2.8
;;;Kankaanp‰‰;1010;19620226;1962;02;26;3255000;6875000;-8.3;-5;-10.8;0;2113;3.2
;;;Kankaanp‰‰;1010;19620227;1962;02;27;3255000;6875000;-10.6;-4.9;-17.2;0;5819;2.36
;;;Kankaanp‰‰;1010;19620228;1962;02;28;3255000;6875000;-6.2;-1.5;-13.2;0;2642;3.53
;;;Kankaanp‰‰;1010;19620301;1962;03;01;3255000;6875000;-12.7;-4.4;-19.2;0;2489;2.19
;;;Kankaanp‰‰;1010;19620302;1962;03;02;3255000;6875000;-13.5;-8.8;-22.2;0;6213;1.81
;;;Kankaanp‰‰;1010;19620303;1962;03;03;3255000;6875000;-14.1;-7.8;-18.8;0;6599;1.74
;;;Kankaanp‰‰;1010;19620304;1962;03;04;3255000;6875000;-14.8;-5.9;-21.4;0;7262;1.6
;;;Kankaanp‰‰;1010;19620305;1962;03;05;3255000;6875000;-14.4;-5.8;-23.4;0;7565;1.59
;;;Kankaanp‰‰;1010;19620306;1962;03;06;3255000;6875000;-13.6;-5.8;-21.1;0;7724;1.56
;;;Kankaanp‰‰;1010;19620307;1962;03;07;3255000;6875000;-11.6;-5;-17.1;0;7967;1.8
;;;Kankaanp‰‰;1010;19620308;1962;03;08;3255000;6875000;-9;-2.7;-15.6;0;7158;2.86
;;;Kankaanp‰‰;1010;19620309;1962;03;09;3255000;6875000;-5;-0.5;-10.9;0;7889;3.41
;;;Kankaanp‰‰;1010;19620310;1962;03;10;3255000;6875000;-3.7;-1.9;-5.1;6;2304;4.16
;;;Kankaanp‰‰;1010;19620311;1962;03;11;3255000;6875000;-11.3;-4.4;-15.2;0;9076;2.29
;;;Kankaanp‰‰;1010;19620312;1962;03;12;3255000;6875000;-14.4;-7;-20.9;0;8423;1.76
;;;Kankaanp‰‰;1010;19620313;1962;03;13;3255000;6875000;-12.1;-6.1;-17.7;0;9242;2.04
;;;Kankaanp‰‰;1010;19620314;1962;03;14;3255000;6875000;-14.1;-8.3;-19.3;0;9289;1.74
;;;Kankaanp‰‰;1010;19620315;1962;03;15;3255000;6875000;-12.9;-4.6;-23.5;0;8631;2.15
;;;Kankaanp‰‰;1010;19620316;1962;03;16;3255000;6875000;-7.6;-1.4;-13.4;0;9685;3.15
;;;Kankaanp‰‰;1010;19620317;1962;03;17;3255000;6875000;-5.6;-0.2;-11.4;0;10701;3.2
;;;Kankaanp‰‰;1010;19620318;1962;03;18;3255000;6875000;-9.2;-3.2;-13.1;0;8429;2.35
;;;Kankaanp‰‰;1010;19620319;1962;03;19;3255000;6875000;-9.4;-2.7;-14.3;0;3967;2.67
;;;Kankaanp‰‰;1010;19620320;1962;03;20;3255000;6875000;-9;-1.1;-17.8;0;8959;2.83
;;;Kankaanp‰‰;1010;19620321;1962;03;21;3255000;6875000;-5.9;-1.3;-10.3;0;5068;3.43
;;;Kankaanp‰‰;1010;19620322;1962;03;22;3255000;6875000;-3.5;0;-8.9;0;9254;4.07
;;;Kankaanp‰‰;1010;19620323;1962;03;23;3255000;6875000;-3.5;-0.8;-6.3;2;4413;4.27
;;;Kankaanp‰‰;1010;19620324;1962;03;24;3255000;6875000;-5.3;0;-11.3;0;10260;3.43
;;;Kankaanp‰‰;1010;19620325;1962;03;25;3255000;6875000;-5;-0.8;-8.3;0;8745;3.08
;;;Kankaanp‰‰;1010;19620326;1962;03;26;3255000;6875000;-6.5;1.2;-17.3;2;9936;3.57
;;;Kankaanp‰‰;1010;19620327;1962;03;27;3255000;6875000;-1.4;1;-3.8;2;4891;5.04
;;;Kankaanp‰‰;1010;19620328;1962;03;28;3255000;6875000;-1.9;1.6;-4;0;7085;4.31
;;;Kankaanp‰‰;1010;19620329;1962;03;29;3255000;6875000;-3.3;3.8;-9.5;0;12553;3.46
;;;Kankaanp‰‰;1010;19620330;1962;03;30;3255000;6875000;-5.1;1.7;-14.3;0;13875;2.93
;;;Kankaanp‰‰;1010;19620331;1962;03;31;3255000;6875000;-2.6;2.5;-9.9;2;8553;3.7
;;;Kankaanp‰‰;1010;19620401;1962;04;01;3255000;6875000;1.4;3.2;0.2;0;4331;5.72
;;;Kankaanp‰‰;1010;19620402;1962;04;02;3255000;6875000;0.3;2.2;-2.3;0;4631;5.58
;;;Kankaanp‰‰;1010;19620403;1962;04;03;3255000;6875000;1.6;5.4;-0.1;9;7740;5.89
;;;Kankaanp‰‰;1010;19620404;1962;04;04;3255000;6875000;1.6;2.5;0.3;6;4482;6.73
;;;Kankaanp‰‰;1010;19620405;1962;04;05;3255000;6875000;1.5;3.1;0;2;4714;6.6
;;;Kankaanp‰‰;1010;19620406;1962;04;06;3255000;6875000;2.2;3;0.9;3;4731;6.97
;;;Kankaanp‰‰;1010;19620407;1962;04;07;3255000;6875000;1.5;3.7;0.5;1;5763;6.04
;;;Kankaanp‰‰;1010;19620408;1962;04;08;3255000;6875000;0.9;4.9;-1.7;0;10136;5.3
;;;Kankaanp‰‰;1010;19620409;1962;04;09;3255000;6875000;1.3;2.5;-0.5;5;5176;6.49
;;;Kankaanp‰‰;1010;19620410;1962;04;10;3255000;6875000;1.7;4.7;-0.5;0;6092;6.13
;;;Kankaanp‰‰;1010;19620411;1962;04;11;3255000;6875000;1;4;-1.3;0;6232;5.99
;;;Kankaanp‰‰;1010;19620412;1962;04;12;3255000;6875000;2.1;7.2;-1.1;2;5626;6.18
;;;Kankaanp‰‰;1010;19620413;1962;04;13;3255000;6875000;2;4.4;0.1;1;5134;6.28
;;;Kankaanp‰‰;1010;19620414;1962;04;14;3255000;6875000;0.7;3.3;-0.7;0;11937;5.09
;;;Kankaanp‰‰;1010;19620415;1962;04;15;3255000;6875000;0.3;5.4;-5.9;0;18414;4
;;;Kankaanp‰‰;1010;19620416;1962;04;16;3255000;6875000;4.2;10.6;-3.3;0;18592;6.25
;;;Kankaanp‰‰;1010;19620417;1962;04;17;3255000;6875000;7.5;13.7;-0.2;0;18727;6.69
;;;Kankaanp‰‰;1010;19620418;1962;04;18;3255000;6875000;4.8;10.1;2.9;4;6641;7.46
;;;Kankaanp‰‰;1010;19620419;1962;04;19;3255000;6875000;3.1;7.5;-2.1;0;18985;5.04
;;;Kankaanp‰‰;1010;19620420;1962;04;20;3255000;6875000;4.3;10.6;-2.4;0;19632;5.26
;;;Kankaanp‰‰;1010;19620421;1962;04;21;3255000;6875000;6.3;13.4;-2.4;0;20142;6.4
;;;Kankaanp‰‰;1010;19620422;1962;04;22;3255000;6875000;8.4;15.5;1.8;0;18408;6.98
;;;Kankaanp‰‰;1010;19620423;1962;04;23;3255000;6875000;5.7;10.9;3.3;0;5207;7.91
;;;Kankaanp‰‰;1010;19620424;1962;04;24;3255000;6875000;5.8;11.9;-0.9;0;20402;6.62
;;;Kankaanp‰‰;1010;19620425;1962;04;25;3255000;6875000;6.6;13.7;-0.5;0;17875;7.1
;;;Kankaanp‰‰;1010;19620426;1962;04;26;3255000;6875000;7.3;12.6;0.7;0;17337;7.59
;;;Kankaanp‰‰;1010;19620427;1962;04;27;3255000;6875000;7.1;12.5;3;0;14360;6.91
;;;Kankaanp‰‰;1010;19620428;1962;04;28;3255000;6875000;5.3;10;2.1;0;17506;6.27
;;;Kankaanp‰‰;1010;19620429;1962;04;29;3255000;6875000;-0.5;4.1;-1.8;0;10110;4.9
