OmaTunniste;OmaIta;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa
;;;Jokioinen;1060;20040531;2004;5;31;309560;6747150;9.3;15.4;5.3;0;17606.4;8.68
;;;Jokioinen;1060;20040601;2004;6;1;309560;6747150;10.8;18;1.6;0;23425.9;7.48
;;;Jokioinen;1060;20040602;2004;6;2;309560;6747150;11.5;19.3;2.2;0;25016.1;7.72
;;;Jokioinen;1060;20040603;2004;6;3;309560;6747150;13.6;21.3;2.2;0.1;25111.4;7.74
;;;Jokioinen;1060;20040604;2004;6;4;309560;6747150;16.3;23.8;8.1;0;28191.7;9.13
;;;Jokioinen;1060;20040605;2004;6;5;309560;6747150;15.4;20.9;7.9;0;29128.9;8.39
;;;Jokioinen;1060;20040606;2004;6;6;309560;6747150;13;17.8;11.2;0.1;18587.5;9.61
;;;Jokioinen;1060;20040607;2004;6;7;309560;6747150;7.7;12.4;3.8;2.2;7049.9;8.99
;;;Jokioinen;1060;20040608;2004;6;8;309560;6747150;9.4;14.2;2.6;0;18951;6.96
;;;Jokioinen;1060;20040609;2004;6;9;309560;6747150;11.5;18.5;2.9;0;30688.3;5.57
;;;Jokioinen;1060;20040610;2004;6;10;309560;6747150;10.8;18.3;0.3;2.9;20983.4;6.61
;;;Jokioinen;1060;20040611;2004;6;11;309560;6747150;9.3;11.9;7.9;3.8;4808.7;10.93
;;;Jokioinen;1060;20040612;2004;6;12;309560;6747150;11.7;15.6;9.8;30.1;7501.8;13.1
;;;Jokioinen;1060;20040613;2004;6;13;309560;6747150;14.7;21.2;10.6;2.1;19874.8;12.02
;;;Jokioinen;1060;20040614;2004;6;14;309560;6747150;11.6;17.2;8.3;2;15798.8;9.53
;;;Jokioinen;1060;20040615;2004;6;15;309560;6747150;10.8;14.1;7.2;0;26858.4;7.44
;;;Jokioinen;1060;20040616;2004;6;16;309560;6747150;9.6;13.2;6.9;3.2;15124.5;9.7
;;;Jokioinen;1060;20040617;2004;6;17;309560;6747150;10;16.1;5.4;0.2;19207.9;9.28
;;;Jokioinen;1060;20040618;2004;6;18;309560;6747150;10.7;16.2;2.9;0;19400.9;8.14
;;;Jokioinen;1060;20040619;2004;6;19;309560;6747150;11.8;16.9;6.4;0;17005.1;9.09
;;;Jokioinen;1060;20040620;2004;6;20;309560;6747150;11.3;15.9;5.5;1.9;22410.2;9.8
;;;Jokioinen;1060;20040621;2004;6;21;309560;6747150;12.6;16.9;5.9;0;19220.5;9.78
;;;Jokioinen;1060;20040622;2004;6;22;309560;6747150;14.1;19.7;7.4;0.6;21574.1;10.65
;;;Jokioinen;1060;20040623;2004;6;23;309560;6747150;12.2;16.7;10.2;3.7;10934.5;12.24
;;;Jokioinen;1060;20040624;2004;6;24;309560;6747150;11.4;14.9;5.1;5.3;6107.5;12.5
;;;Jokioinen;1060;20040625;2004;6;25;309560;6747150;15.2;19.4;13;1.4;22241.1;12.95
;;;Jokioinen;1060;20040626;2004;6;26;309560;6747150;12.6;17.6;7.8;7.5;13876;12.87
;;;Jokioinen;1060;20040627;2004;6;27;309560;6747150;14.1;18.3;7;1.1;13463;12.38
;;;Jokioinen;1060;20040628;2004;6;28;309560;6747150;14;18;12.5;4.2;13075.7;13.26
;;;Jokioinen;1060;20040629;2004;6;29;309560;6747150;15.4;22;9;0;25842.5;13.18
;;;Jokioinen;1060;20040630;2004;6;30;309560;6747150;12.6;19.2;12.2;49.5;3045.8;13.72
;;;Jokioinen;1060;20040701;2004;7;1;309560;6747150;15.6;20.5;11.9;0.5;20506.4;13.97
;;;Jokioinen;1060;20040702;2004;7;2;309560;6747150;15.4;20.8;9.3;2.8;18975.2;13.42
;;;Jokioinen;1060;20040703;2004;7;3;309560;6747150;12.5;15.9;10.8;31.4;3748.7;13.87
;;;Jokioinen;1060;20040704;2004;7;4;309560;6747150;14.6;19.6;11.4;1.2;19642.5;13.7
;;;Jokioinen;1060;20040705;2004;7;5;309560;6747150;14.3;19.7;9.6;0;20387;13
;;;Jokioinen;1060;20040706;2004;7;6;309560;6747150;13.2;17.8;10.1;3.5;14286.6;13.33
;;;Jokioinen;1060;20040707;2004;7;7;309560;6747150;13.2;17.8;9.3;1.4;15530.2;12.53
;;;Jokioinen;1060;20040708;2004;7;8;309560;6747150;13.3;19.9;5.3;0.9;24015.8;11.62
;;;Jokioinen;1060;20040709;2004;7;9;309560;6747150;15.2;21.1;7.1;0;19531.4;11.78
;;;Jokioinen;1060;20040710;2004;7;10;309560;6747150;14.7;18.3;11.9;2.9;7625.8;14.49
;;;Jokioinen;1060;20040711;2004;7;11;309560;6747150;14.8;19.7;10.7;6.6;16361.7;14.47
;;;Jokioinen;1060;20040712;2004;7;12;309560;6747150;14;18.8;9.5;5.1;18116.1;13.56
;;;Jokioinen;1060;20040713;2004;7;13;309560;6747150;15.4;19.5;13.4;0.7;14450.5;14.49
;;;Jokioinen;1060;20040714;2004;7;14;309560;6747150;14.7;18.9;12;2.2;16618.3;14.02
;;;Jokioinen;1060;20040715;2004;7;15;309560;6747150;15;20.4;11.7;0.4;20933;12.96
;;;Jokioinen;1060;20040716;2004;7;16;309560;6747150;14.5;21.6;5.5;0;23325.9;11.47
;;;Jokioinen;1060;20040717;2004;7;17;309560;6747150;15.2;20.5;10.9;7.1;17492.5;14.65
;;;Jokioinen;1060;20040718;2004;7;18;309560;6747150;15.4;22.4;6.7;0;23521.4;12.43
;;;Jokioinen;1060;20040719;2004;7;19;309560;6747150;17.4;23.1;10.4;6;16430.9;14.61
;;;Jokioinen;1060;20040720;2004;7;20;309560;6747150;17.3;20.6;15.6;0;15512.6;16.49
;;;Jokioinen;1060;20040721;2004;7;21;309560;6747150;15.8;21.4;7.6;0;21127.9;12.69
;;;Jokioinen;1060;20040722;2004;7;22;309560;6747150;18.1;23.5;12.9;0;22505;13.64
;;;Jokioinen;1060;20040723;2004;7;23;309560;6747150;17.2;22.9;9.3;2.5;14989.6;14.7
;;;Jokioinen;1060;20040724;2004;7;24;309560;6747150;19.3;24.5;15.4;0.3;14205.7;17.47
;;;Jokioinen;1060;20040725;2004;7;25;309560;6747150;17.3;21.6;15.9;0;12646.7;16.3
;;;Jokioinen;1060;20040726;2004;7;26;309560;6747150;14.7;19.8;8;0;15513.6;13.6
;;;Jokioinen;1060;20040727;2004;7;27;309560;6747150;16.6;21;10.5;13.6;14593.4;15.42
;;;Jokioinen;1060;20040728;2004;7;28;309560;6747150;15.5;18.7;14.5;14;4169;16.76
;;;Jokioinen;1060;20040729;2004;7;29;309560;6747150;14.8;15.8;14.1;16.1;3407;16.12
;;;Jokioinen;1060;20040730;2004;7;30;309560;6747150;17.1;21.3;15.2;3.1;11560.6;17.78
;;;Jokioinen;1060;20040731;2004;7;31;309560;6747150;17.1;20.7;15;7;8711.3;17.63
;;;Jokioinen;1060;20040801;2004;8;1;309560;6747150;18.1;21.4;14.9;1.3;14930.5;18.81
;;;Jokioinen;1060;20040802;2004;8;2;309560;6747150;18.7;23;14.5;1.3;15682.7;18.3
;;;Jokioinen;1060;20040803;2004;8;3;309560;6747150;20.7;25.5;18.1;0;12692;20.63
;;;Jokioinen;1060;20040804;2004;8;4;309560;6747150;21.2;26.6;16.2;0;20460.9;18.62
;;;Jokioinen;1060;20040805;2004;8;5;309560;6747150;20.9;27.2;13.5;0;20737.8;16.89
;;;Jokioinen;1060;20040806;2004;8;6;309560;6747150;20.3;27.6;12.1;0;20295.4;16.55
;;;Jokioinen;1060;20040807;2004;8;7;309560;6747150;20.5;26.5;13;0;20915.4;17.31
;;;Jokioinen;1060;20040808;2004;8;8;309560;6747150;20.9;28.5;16.4;6.2;18526.4;19.16
;;;Jokioinen;1060;20040809;2004;8;9;309560;6747150;18.5;23.9;14.6;0;19428.2;16.97
;;;Jokioinen;1060;20040810;2004;8;10;309560;6747150;17.1;24.2;9.1;0;20535.6;14.28
;;;Jokioinen;1060;20040811;2004;8;11;309560;6747150;17.3;25.2;14.5;3.1;15227;15.47
;;;Jokioinen;1060;20040812;2004;8;12;309560;6747150;14;20.2;8.9;0;15934.7;12.2
;;;Jokioinen;1060;20040813;2004;8;13;309560;6747150;12.9;18.5;8;0;19987.4;10.41
;;;Jokioinen;1060;20040814;2004;8;14;309560;6747150;9.6;15.4;4.3;0;17234.3;8.94
;;;Jokioinen;1060;20040815;2004;8;15;309560;6747150;10.8;18.1;3.1;7;9509.4;11.04
;;;Jokioinen;1060;20040816;2004;8;16;309560;6747150;13.1;18;7.4;0;16818.7;10.92
;;;Jokioinen;1060;20040817;2004;8;17;309560;6747150;13.8;17.4;8.6;5.2;8091.3;14.42
;;;Jokioinen;1060;20040818;2004;8;18;309560;6747150;13.6;17.7;13;13.2;8258.9;14.2
;;;Jokioinen;1060;20040819;2004;8;19;309560;6747150;13.8;18.7;5.7;1.5;14370.7;13.47
;;;Jokioinen;1060;20040820;2004;8;20;309560;6747150;18.5;21;14.9;0;12505.2;17.4
;;;Jokioinen;1060;20040821;2004;8;21;309560;6747150;17.3;20.4;15.8;3.4;12481.6;16.62
;;;Jokioinen;1060;20040822;2004;8;22;309560;6747150;15.6;19.4;14.1;0;16249.2;13.51
;;;Jokioinen;1060;20040823;2004;8;23;309560;6747150;11.8;16;9.5;5.4;14249.6;12.2
;;;Jokioinen;1060;20040824;2004;8;24;309560;6747150;11.2;16.9;7.4;0.2;18281.6;9.86
;;;Jokioinen;1060;20040825;2004;8;25;309560;6747150;10.5;17.1;0.6;1.5;17846.9;9.02
;;;Jokioinen;1060;20040826;2004;8;26;309560;6747150;12;13.5;10.1;8;2797;12.98
;;;Jokioinen;1060;20040827;2004;8;27;309560;6747150;15.3;19.5;12.4;0.2;10775.9;15.16
;;;Jokioinen;1060;20040828;2004;8;28;309560;6747150;15;18.6;11.3;1.8;7569.5;15.34
;;;Jokioinen;1060;20040829;2004;8;29;309560;6747150;14;18;12.3;0;12489.4;12.6
;;;Jokioinen;1060;20040830;2004;8;30;309560;6747150;13.7;18.6;8.3;12.5;5710;14.88
;;;Jokioinen;1060;20040831;2004;8;31;309560;6747150;16.3;19.3;13.6;14;4594.6;17.66
;;;Jokioinen;1060;20040901;2004;9;1;309560;6747150;14.2;17;13.4;4.1;5182.3;15.5
;;;Jokioinen;1060;20040902;2004;9;2;309560;6747150;13.5;17.9;8.4;2.3;9595.5;14.18
;;;Jokioinen;1060;20040903;2004;9;3;309560;6747150;17.3;21.9;13.4;18.8;8123.4;18.41
;;;Jokioinen;1060;20040904;2004;9;4;309560;6747150;15.9;18.6;14.3;0;6805.4;16.64
