OmaTunniste;OmaIta;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa;;
;;;Toholampi;2077;19760221;1976;2;21;3365000;7085000;-4.8;-2.3;-7.4;0;1583;3.64;;
;;;Toholampi;2077;19760222;1976;2;22;3365000;7085000;-9.8;-3.2;-16.5;0;3705;2.52;;
;;;Toholampi;2077;19760223;1976;2;23;3365000;7085000;-9.1;-4.6;-14.4;0;3718;2.52;;
;;;Toholampi;2077;19760224;1976;2;24;3365000;7085000;-1.4;1;-7.9;0;1721;4.94;;
;;;Toholampi;2077;19760225;1976;2;25;3365000;7085000;1;2.5;-0.4;2;2063;5.93;;
;;;Toholampi;2077;19760226;1976;2;26;3365000;7085000;0.5;3;-1.5;2;3359;4.72;;
;;;Toholampi;2077;19760227;1976;2;27;3365000;7085000;-4;-0.2;-6.9;0;3882;3.98;;
;;;Toholampi;2077;19760228;1976;2;28;3365000;7085000;-7.1;-1.8;-10.7;0;4788;2.84;;
;;;Toholampi;2077;19760229;1976;2;29;3365000;7085000;-7;-1.7;-17.1;2;2355;3.58;;
;;;Toholampi;2077;19760301;1976;3;1;3365000;7085000;-1.9;-0.8;-2.4;2;2493;4.98;;
;;;Toholampi;2077;19760302;1976;3;2;3365000;7085000;-6.1;-2.6;-9.3;1;3613;3.42;;
;;;Toholampi;2077;19760303;1976;3;3;3365000;7085000;-10.5;-5.4;-14.6;0;6119;2.09;;
;;;Toholampi;2077;19760304;1976;3;4;3365000;7085000;-12.3;-2.2;-22.2;0;6328;1.9;;
;;;Toholampi;2077;19760305;1976;3;5;3365000;7085000;-7.1;-1.6;-11.5;0;6249;2.29;;
;;;Toholampi;2077;19760306;1976;3;6;3365000;7085000;-6.2;1.1;-10.6;0;6406;3.05;;
;;;Toholampi;2077;19760307;1976;3;7;3365000;7085000;-8.1;-1.3;-13.5;0;6869;2.68;;
;;;Toholampi;2077;19760308;1976;3;8;3365000;7085000;-9.8;-3.6;-14.9;0;6628;2.53;;
;;;Toholampi;2077;19760309;1976;3;9;3365000;7085000;-9.8;-6.8;-13.9;1;3754;2.62;;
;;;Toholampi;2077;19760310;1976;3;10;3365000;7085000;-10;-5.2;-14.9;0;4619;2.7;;
;;;Toholampi;2077;19760311;1976;3;11;3365000;7085000;-9.4;-6.9;-11.8;1;4025;2.71;;
;;;Toholampi;2077;19760312;1976;3;12;3365000;7085000;-9.5;-5.5;-12;0;6311;2.61;;
;;;Toholampi;2077;19760313;1976;3;13;3365000;7085000;-13.6;-8.8;-15.8;0;5998;1.87;;
;;;Toholampi;2077;19760314;1976;3;14;3365000;7085000;-14.9;-7.8;-21.9;0;6720;1.78;;
;;;Toholampi;2077;19760315;1976;3;15;3365000;7085000;-14.1;-8.2;-19;0;8506;1.72;;
;;;Toholampi;2077;19760316;1976;3;16;3365000;7085000;-14.1;-7;-20.8;0;7053;1.83;;
;;;Toholampi;2077;19760317;1976;3;17;3365000;7085000;-11.3;-6.5;-14.8;0;7268;2.14;;
;;;Toholampi;2077;19760318;1976;3;18;3365000;7085000;-14.8;-7;-22.7;0;7271;1.74;;
;;;Toholampi;2077;19760319;1976;3;19;3365000;7085000;-12.5;-9.3;-15.4;0;8817;1.92;;
;;;Toholampi;2077;19760320;1976;3;20;3365000;7085000;-17.5;-7.2;-26.3;0;9256;1.39;;
;;;Toholampi;2077;19760321;1976;3;21;3365000;7085000;-11.3;-2.2;-19.7;0;9651;1.94;;
;;;Toholampi;2077;19760322;1976;3;22;3365000;7085000;-11.5;-2.6;-20;0;8948;2.01;;
;;;Toholampi;2077;19760323;1976;3;23;3365000;7085000;-9.7;-4;-17;1;5397;2.87;;
;;;Toholampi;2077;19760324;1976;3;24;3365000;7085000;-2.4;0;-4.2;1;6464;4.42;;
;;;Toholampi;2077;19760325;1976;3;25;3365000;7085000;-3.1;-0.5;-6;0;7899;3.94;;
;;;Toholampi;2077;19760326;1976;3;26;3365000;7085000;-2.6;1.2;-8.1;0;5992;4.24;;
;;;Toholampi;2077;19760327;1976;3;27;3365000;7085000;-2.3;0.6;-5;0;4238;4.61;;
;;;Toholampi;2077;19760328;1976;3;28;3365000;7085000;0.1;3.2;-6.1;0;4278;5.43;;
;;;Toholampi;2077;19760329;1976;3;29;3365000;7085000;2.4;5.1;0.9;4;7222;6.09;;
;;;Toholampi;2077;19760330;1976;3;30;3365000;7085000;0.3;2;-0.4;4;4439;5.88;;
;;;Toholampi;2077;19760331;1976;3;31;3365000;7085000;-1.5;0.3;-2.3;0;7095;4.88;;
;;;Toholampi;2077;19760401;1976;4;1;3365000;7085000;-2;3.9;-6.2;0;10941;3.89;;
;;;Toholampi;2077;19760402;1976;4;2;3365000;7085000;-2.4;3.6;-8.8;0;13577;3.88;;
;;;Toholampi;2077;19760403;1976;4;3;3365000;7085000;-4.4;2.8;-11.2;0;14401;3.18;;
;;;Toholampi;2077;19760404;1976;4;4;3365000;7085000;-4.6;4.2;-14.4;0;14398;2.78;;
;;;Toholampi;2077;19760405;1976;4;5;3365000;7085000;-1.2;1.4;-3.7;1;8419;4.55;;
;;;Toholampi;2077;19760406;1976;4;6;3365000;7085000;-0.9;0.6;-2;0;4795;5.02;;
;;;Toholampi;2077;19760407;1976;4;7;3365000;7085000;-3.1;-0.8;-5;0;7695;3.78;;
;;;Toholampi;2077;19760408;1976;4;8;3365000;7085000;-3.4;0.1;-5.7;0;13379;3.55;;
;;;Toholampi;2077;19760409;1976;4;9;3365000;7085000;-3.4;3.5;-14.2;0;14958;2.95;;
;;;Toholampi;2077;19760410;1976;4;10;3365000;7085000;1.4;3.6;-0.8;0;6240;5.96;;
;;;Toholampi;2077;19760411;1976;4;11;3365000;7085000;2.9;3.9;1.6;0;5164;6.47;;
;;;Toholampi;2077;19760412;1976;4;12;3365000;7085000;4.5;9.8;1.8;3;14392;5.82;;
;;;Toholampi;2077;19760413;1976;4;13;3365000;7085000;1.1;4.2;-0.5;0;12765;4.75;;
;;;Toholampi;2077;19760414;1976;4;14;3365000;7085000;2.6;9.3;-4.8;0;15771;4.92;;
;;;Toholampi;2077;19760415;1976;4;15;3365000;7085000;6.3;11;2.3;0;11600;6.26;;
;;;Toholampi;2077;19760416;1976;4;16;3365000;7085000;5.1;9.7;-0.1;0;13317;6.24;;
;;;Toholampi;2077;19760417;1976;4;17;3365000;7085000;4.3;7.9;0.4;2;6380;6.68;;
;;;Toholampi;2077;19760418;1976;4;18;3365000;7085000;0.9;5.2;-1.5;1;9213;4.49;;
;;;Toholampi;2077;19760419;1976;4;19;3365000;7085000;1.3;4.6;-1.8;0;15285;4.13;;
;;;Toholampi;2077;19760420;1976;4;20;3365000;7085000;0.9;4.2;-3;0;13879;4.17;;
;;;Toholampi;2077;19760421;1976;4;21;3365000;7085000;1.1;3.6;-0.6;0;8696;5.46;;
;;;Toholampi;2077;19760422;1976;4;22;3365000;7085000;1.8;5.6;-1.9;0;14042;4.82;;
;;;Toholampi;2077;19760423;1976;4;23;3365000;7085000;2.7;7.8;-1.9;0;15317;4.69;;
;;;Toholampi;2077;19760424;1976;4;24;3365000;7085000;2.2;7.3;-2.4;0;11391;5.15;;
;;;Toholampi;2077;19760425;1976;4;25;3365000;7085000;-1.1;1.5;-2.6;0;13629;3.68;;
;;;Toholampi;2077;19760426;1976;4;26;3365000;7085000;-2;2.2;-7.4;0;13987;3.18;;
;;;Toholampi;2077;19760427;1976;4;27;3365000;7085000;-2.5;1.5;-8.3;0;15501;3.43;;
;;;Toholampi;2077;19760428;1976;4;28;3365000;7085000;-2.2;1.6;-7.5;0;15902;3.52;;
;;;Toholampi;2077;19760429;1976;4;29;3365000;7085000;-2.7;1.1;-7.5;0;16440;3.12;;
;;;Toholampi;2077;19760430;1976;4;30;3365000;7085000;-1.9;3.5;-9.7;0;14525;3.05;;
;;;Toholampi;2077;19760501;1976;5;1;3365000;7085000;-0.3;4.4;-6.8;0;18110;3.2;;
;;;Toholampi;2077;19760502;1976;5;2;3365000;7085000;1;6.8;-7.4;0;13918;3.58;;
;;;Toholampi;2077;19760503;1976;5;3;3365000;7085000;2.3;6.7;-1.1;1;7606;6.48;;
;;;Toholampi;2077;19760504;1976;5;4;3365000;7085000;4.1;6.9;2;0;9812;7.57;;
;;;Toholampi;2077;19760505;1976;5;5;3365000;7085000;4.2;8.5;0.2;0;11260;7.57;;
;;;Toholampi;2077;19760506;1976;5;6;3365000;7085000;3.7;7.5;1.6;3;9185;7.02;;
;;;Toholampi;2077;19760507;1976;5;7;3365000;7085000;3.4;10.9;-2.8;0;19000;5.83;;
;;;Toholampi;2077;19760508;1976;5;8;3365000;7085000;5.5;12.1;-3.1;0;19989;5.46;;
;;;Toholampi;2077;19760509;1976;5;9;3365000;7085000;9.6;18.5;-1.7;0;21049;6.48;;
;;;Toholampi;2077;19760510;1976;5;10;3365000;7085000;11;17.9;0.9;0;20708;7.56;;
;;;Toholampi;2077;19760511;1976;5;11;3365000;7085000;14;20.1;6.6;0;24001;7.36;;
;;;Toholampi;2077;19760512;1976;5;12;3365000;7085000;8.7;16.4;6.1;4;14217;8.67;;
;;;Toholampi;2077;19760513;1976;5;13;3365000;7085000;10.7;17.4;4.4;0;17701;8.58;;
;;;Toholampi;2077;19760514;1976;5;14;3365000;7085000;13.8;20.6;5.7;0;22355;8.25;;
;;;Toholampi;2077;19760515;1976;5;15;3365000;7085000;12.7;20.6;2.7;0;23743;8.33;;
;;;Toholampi;2077;19760516;1976;5;16;3365000;7085000;12.9;20.4;5;2;17657;9.84;;
;;;Toholampi;2077;19760517;1976;5;17;3365000;7085000;14.3;21.4;6.8;1;19915;10.66;;
;;;Toholampi;2077;19760518;1976;5;18;3365000;7085000;14;21;4.2;0;23517;8.12;;
;;;Toholampi;2077;19760519;1976;5;19;3365000;7085000;13.6;21;4.3;0;22896;7.56;;
;;;Toholampi;2077;19760520;1976;5;20;3365000;7085000;11.4;16.6;4.6;0;25791;6.31;;
;;;Toholampi;2077;19760521;1976;5;21;3365000;7085000;9.8;15.7;1.7;0;26517;5.98;;
;;;Toholampi;2077;19760522;1976;5;22;3365000;7085000;10.8;18.3;-0.2;0;25790;5.67;;
;;;Toholampi;2077;19760523;1976;5;23;3365000;7085000;12.5;21.1;0.7;0;26053;6.71;;
;;;Toholampi;2077;19760524;1976;5;24;3365000;7085000;12.5;18.3;5.9;0;21430;7.84;;
;;;Toholampi;2077;19760525;1976;5;25;3365000;7085000;12.9;19.7;3;1;20587;9.06;;
;;;Toholampi;2077;19760526;1976;5;26;3365000;7085000;6;15.6;4.2;0;15719;6.5;;
;;;Toholampi;2077;19760527;1976;5;27;3365000;7085000;3.6;6.3;-0.6;0;13422;5.03;;
;;;Toholampi;2077;19760528;1976;5;28;3365000;7085000;6.3;11;-0.8;0;27512;5.37;;
;;;Toholampi;2077;19760529;1976;5;29;3365000;7085000;9.2;16.2;-1.5;0;24514;6.06;;
;;;Toholampi;2077;19760530;1976;5;30;3365000;7085000;11.1;18.1;4;0;19189;7.38;;
;;;Toholampi;2077;19760531;1976;5;31;3365000;7085000;11.4;17.2;3.7;0;21059;7.94;;
;;;Toholampi;2077;19760601;1976;6;1;3365000;7085000;10;16.5;5.4;15;18075;9.5;;
;;;Toholampi;2077;19760602;1976;6;2;3365000;7085000;7.1;10.7;5;9;10821;9.32;;
;;;Toholampi;2077;19760603;1976;6;3;3365000;7085000;4.9;7.6;3.4;2;11048;7.66;;
;;;Toholampi;2077;19760604;1976;6;4;3365000;7085000;7.1;11.8;0.3;1;15761;6.76;;
;;;Toholampi;2077;19760605;1976;6;5;3365000;7085000;5.9;9.7;2.6;0;20105;5.98;;
;;;Toholampi;2077;19760606;1976;6;6;3365000;7085000;6.2;12.2;-1.2;0;19385;6.62;;
;;;Toholampi;2077;19760607;1976;6;7;3365000;7085000;6.9;11.1;4.1;0;15175;6.57;;
;;;Toholampi;2077;19760608;1976;6;8;3365000;7085000;7.2;10.9;0.1;0;22877;5.77;;
;;;Toholampi;2077;19760609;1976;6;9;3365000;7085000;8.8;14;0.5;0;23481;6.48;;
;;;Toholampi;2077;19760610;1976;6;10;3365000;7085000;9.4;14.5;1.1;0;19038;6.28;;
;;;Toholampi;2077;19760611;1976;6;11;3365000;7085000;9.6;14.7;3;0;17514;7.01;;
;;;Toholampi;2077;19760612;1976;6;12;3365000;7085000;11.3;16.9;3.5;0;25145;7.45;;
;;;Toholampi;2077;19760613;1976;6;13;3365000;7085000;12.5;18.7;5.5;0;23513;7.32;;
;;;Toholampi;2077;19760614;1976;6;14;3365000;7085000;11.1;16.8;2.4;0;21852;7.34;;
;;;Toholampi;2077;19760615;1976;6;15;3365000;7085000;13.4;19.9;4.2;0;24916;8.4;;
;;;Toholampi;2077;19760616;1976;6;16;3365000;7085000;12.2;17.7;5.9;0;24963;8.37;;
;;;Toholampi;2077;19760617;1976;6;17;3365000;7085000;12.4;16.4;7.7;0;23564;8.39;;
;;;Toholampi;2077;19760618;1976;6;18;3365000;7085000;10.8;14.9;9;1;17378;9.39;;
;;;Toholampi;2077;19760619;1976;6;19;3365000;7085000;9.7;12.3;7.3;3;10088;10.44;;
;;;Toholampi;2077;19760620;1976;6;20;3365000;7085000;11.2;16.1;5.8;3;12276;11.21;;
;;;Toholampi;2077;19760621;1976;6;21;3365000;7085000;11;14;8.5;3;14413;11.05;;
;;;Toholampi;2077;19760622;1976;6;22;3365000;7085000;12.4;17.8;8.2;0;16034;11.75;;
;;;Toholampi;2077;19760623;1976;6;23;3365000;7085000;11.3;14.4;7.6;0;25462;8.02;;
;;;Toholampi;2077;19760624;1976;6;24;3365000;7085000;12.5;18.9;2.9;0;21457;9.2;;
;;;Toholampi;2077;19760625;1976;6;25;3365000;7085000;14.6;18.5;9.6;0;21941;10.92;;
;;;Toholampi;2077;19760626;1976;6;26;3365000;7085000;17;21.8;11.2;0;23755;12.88;;
;;;Toholampi;2077;19760627;1976;6;27;3365000;7085000;13.1;19.4;8.7;9;10463;13.55;;
;;;Toholampi;2077;19760628;1976;6;28;3365000;7085000;11.1;13.7;9.9;5;13907;11.41;;
;;;Toholampi;2077;19760629;1976;6;29;3365000;7085000;12;15.3;9.3;0;23003;8.54;;
;;;Toholampi;2077;19760630;1976;6;30;3365000;7085000;12.6;16.6;5.6;0;21133;9.29;;
;;;Toholampi;2077;19760701;1976;7;1;3365000;7085000;12.1;15.4;8.8;0;26864;7.34;;
;;;Toholampi;2077;19760702;1976;7;2;3365000;7085000;10.4;16.4;3.7;0;13951;9.2;;
;;;Toholampi;2077;19760703;1976;7;3;3365000;7085000;11.2;16.3;3.5;0;23005;9.21;;
;;;Toholampi;2077;19760704;1976;7;4;3365000;7085000;11.4;15.6;6.4;0;22213;8.65;;
;;;Toholampi;2077;19760705;1976;7;5;3365000;7085000;9.6;12.9;6;0;20775;7.51;;
;;;Toholampi;2077;19760706;1976;7;6;3365000;7085000;9.6;12.2;7.9;2;16086;8.32;;
;;;Toholampi;2077;19760707;1976;7;7;3365000;7085000;8.7;11.9;5.9;1;12867;9.2;;
;;;Toholampi;2077;19760708;1976;7;8;3365000;7085000;11.7;14.6;8.2;0;11714;11.61;;
;;;Toholampi;2077;19760709;1976;7;9;3365000;7085000;14.5;19.1;10.4;0;17509;13.27;;
;;;Toholampi;2077;19760710;1976;7;10;3365000;7085000;14.7;21;10;0;17351;12.88;;
;;;Toholampi;2077;19760711;1976;7;11;3365000;7085000;13;17;9;0;21496;9.9;;
;;;Toholampi;2077;19760712;1976;7;12;3365000;7085000;12.9;19.4;4;0;24592;8.87;;
;;;Toholampi;2077;19760713;1976;7;13;3365000;7085000;15.5;22.4;6.3;0;22898;10.65;;
;;;Toholampi;2077;19760714;1976;7;14;3365000;7085000;14.1;20;9.9;1;14052;12.91;;
;;;Toholampi;2077;19760715;1976;7;15;3365000;7085000;14.1;18.6;8.7;2;17109;13.25;;
;;;Toholampi;2077;19760716;1976;7;16;3365000;7085000;14.6;19.2;10.7;2;12217;13.98;;
;;;Toholampi;2077;19760717;1976;7;17;3365000;7085000;16.2;21.7;9.3;13;15068;14.75;;
;;;Toholampi;2077;19760718;1976;7;18;3365000;7085000;15.5;18;14.4;1;12379;16.35;;
;;;Toholampi;2077;19760719;1976;7;19;3365000;7085000;15.9;20.7;10;0;23556;11.87;;
;;;Toholampi;2077;19760720;1976;7;20;3365000;7085000;17.5;24.7;6.5;0;25034;12.01;;
;;;Toholampi;2077;19760721;1976;7;21;3365000;7085000;18;21.8;13.9;10;12467;16.11;;
;;;Toholampi;2077;19760722;1976;7;22;3365000;7085000;15.4;19.8;11.4;0;17862;11.25;;
;;;Toholampi;2077;19760723;1976;7;23;3365000;7085000;14.6;20.7;5.2;0;22148;10.35;;
;;;Toholampi;2077;19760724;1976;7;24;3365000;7085000;16.4;22.8;6.7;0;22600;11.22;;
;;;Toholampi;2077;19760725;1976;7;25;3365000;7085000;16.7;24.1;8.8;3;16830;13.66;;
;;;Toholampi;2077;19760726;1976;7;26;3365000;7085000;15.4;19.5;13.5;0;17842;12.77;;
;;;Toholampi;2077;19760727;1976;7;27;3365000;7085000;13.9;18;9.7;1;20601;10.22;;
;;;Toholampi;2077;19760728;1976;7;28;3365000;7085000;12.5;16.8;9;8;10734;12.67;;
;;;Toholampi;2077;19760729;1976;7;29;3365000;7085000;11.1;15.9;6.4;4;15236;11.68;;
;;;Toholampi;2077;19760730;1976;7;30;3365000;7085000;10.5;14;8.7;2;13577;10.29;;
;;;Toholampi;2077;19760731;1976;7;31;3365000;7085000;10;13.7;4.5;27;12648;11.26;;
;;;Toholampi;2077;19760801;1976;8;1;3365000;7085000;12.2;16.3;9.6;0;16477;10.07;;
;;;Toholampi;2077;19760802;1976;8;2;3365000;7085000;12.7;19.2;5.5;3;22192;8.9;;
;;;Toholampi;2077;19760803;1976;8;3;3365000;7085000;11.1;15.1;9.8;9;11500;11.19;;
;;;Toholampi;2077;19760804;1976;8;4;3365000;7085000;12.3;17.6;4.3;0;15614;11.52;;
;;;Toholampi;2077;19760805;1976;8;5;3365000;7085000;11.3;15.4;6.1;0;21588;9.79;;
;;;Toholampi;2077;19760806;1976;8;6;3365000;7085000;12.8;18.2;4.5;0;19605;9.52;;
;;;Toholampi;2077;19760807;1976;8;7;3365000;7085000;13.8;19.6;5.3;0;22261;10.68;;
;;;Toholampi;2077;19760808;1976;8;8;3365000;7085000;13.9;19.8;5.3;0;21784;11.19;;
;;;Toholampi;2077;19760809;1976;8;9;3365000;7085000;14.7;20.1;6.7;0;20372;11.76;;
;;;Toholampi;2077;19760810;1976;8;10;3365000;7085000;16.1;22.6;7.8;0;22307;12.39;;
;;;Toholampi;2077;19760811;1976;8;11;3365000;7085000;17;23.3;9.5;0;19254;13.1;;
;;;Toholampi;2077;19760812;1976;8;12;3365000;7085000;17.1;23;9.6;0;20179;13.3;;
;;;Toholampi;2077;19760813;1976;8;13;3365000;7085000;17.6;23.8;11;0;19378;12.88;;
;;;Toholampi;2077;19760814;1976;8;14;3365000;7085000;17.1;25.1;7.5;0;21607;12.74;;
;;;Toholampi;2077;19760815;1976;8;15;3365000;7085000;17.1;24.8;7.9;0;20466;12.33;;
;;;Toholampi;2077;19760816;1976;8;16;3365000;7085000;16.6;23.7;7.6;0;19092;12.48;;
;;;Toholampi;2077;19760817;1976;8;17;3365000;7085000;16.8;24.2;7.2;0;19895;12.96;;
;;;Toholampi;2077;19760818;1976;8;18;3365000;7085000;13.4;19.3;9.8;0;11717;12.35;;
;;;Toholampi;2077;19760819;1976;8;19;3365000;7085000;12.1;18;4.2;2;11890;11.06;;
;;;Toholampi;2077;19760820;1976;8;20;3365000;7085000;9.4;13.3;5.4;0;15473;7.59;;
;;;Toholampi;2077;19760821;1976;8;21;3365000;7085000;10.2;16.7;2.2;0;18606;7.97;;
;;;Toholampi;2077;19760822;1976;8;22;3365000;7085000;11.9;19.3;2.2;0;16281;9.53;;
;;;Toholampi;2077;19760823;1976;8;23;3365000;7085000;12.3;19.5;4.3;0;17226;10.85;;
;;;Toholampi;2077;19760824;1976;8;24;3365000;7085000;13.7;19.6;7.5;0;16577;10.62;;
;;;Toholampi;2077;19760825;1976;8;25;3365000;7085000;9.7;15.3;1.8;0;14423;7.99;;
;;;Toholampi;2077;19760826;1976;8;26;3365000;7085000;9.9;13.8;6.2;0;8265;9.35;;
;;;Toholampi;2077;19760827;1976;8;27;3365000;7085000;10.3;16.7;2.6;0;16124;8.76;;
;;;Toholampi;2077;19760828;1976;8;28;3365000;7085000;13.1;17.6;8.9;0;9999;11.24;;
;;;Toholampi;2077;19760829;1976;8;29;3365000;7085000;13.4;18.7;9.1;0;15711;11.31;;
;;;Toholampi;2077;19760830;1976;8;30;3365000;7085000;15.3;21.7;6.5;4;11719;12.43;;
;;;Toholampi;2077;19760831;1976;8;31;3365000;7085000;10.7;17.5;7.1;7;5829;11.21;;
;;;Toholampi;2077;19760901;1976;9;1;3365000;7085000;7;10.2;2.2;7;6358;9.27;;
;;;Toholampi;2077;19760902;1976;9;2;3365000;7085000;7.6;13;2.6;1;11403;8.15;;
;;;Toholampi;2077;19760903;1976;9;3;3365000;7085000;6.3;11;2.1;0;12565;6.2;;
;;;Toholampi;2077;19760904;1976;9;4;3365000;7085000;5.8;11.2;1.6;0;7569;6.63;;
;;;Toholampi;2077;19760905;1976;9;5;3365000;7085000;5.3;11.2;-0.1;0;10031;7.11;;
;;;Toholampi;2077;19760906;1976;9;6;3365000;7085000;9;13.2;2.6;1;9392;9.13;;
;;;Toholampi;2077;19760907;1976;9;7;3365000;7085000;7.4;10.9;4.5;2;11038;7.08;;
;;;Toholampi;2077;19760908;1976;9;8;3365000;7085000;5.3;9.6;2.4;0;10968;6.37;;
;;;Toholampi;2077;19760909;1976;9;9;3365000;7085000;4.7;10.9;0.1;0;11517;6.22;;
;;;Toholampi;2077;19760910;1976;9;10;3365000;7085000;4.9;9;-1.2;14;6211;7.6;;
;;;Toholampi;2077;19760911;1976;9;11;3365000;7085000;10.6;13.9;7;1;7245;10.77;;
;;;Toholampi;2077;19760912;1976;9;12;3365000;7085000;9.4;12.2;7.4;0;7816;9.25;;
;;;Toholampi;2077;19760913;1976;9;13;3365000;7085000;8.3;11.8;4.1;0;5770;9.59;;
;;;Toholampi;2077;19760914;1976;9;14;3365000;7085000;10.1;12.3;8.7;10;4931;11.71;;
;;;Toholampi;2077;19760915;1976;9;15;3365000;7085000;6.5;9.2;5.5;1;5261;8.84;;
;;;Toholampi;2077;19760916;1976;9;16;3365000;7085000;3.6;7.9;0.7;0;11397;5.55;;
;;;Toholampi;2077;19760917;1976;9;17;3365000;7085000;2.3;10;-3.9;0;11504;5;;
;;;Toholampi;2077;19760918;1976;9;18;3365000;7085000;3.7;11.7;-3.2;0;10334;5.77;;
;;;Toholampi;2077;19760919;1976;9;19;3365000;7085000;4.1;13;-3.3;0;10012;6.08;;
;;;Toholampi;2077;19760920;1976;9;20;3365000;7085000;4.8;9.1;-1.4;0;6159;7.62;;
;;;Toholampi;2077;19760921;1976;9;21;3365000;7085000;5;7.3;3.1;1;6976;8.01;;
;;;Toholampi;2077;19760922;1976;9;22;3365000;7085000;5.3;9.3;1.1;0;5469;8.37;;
;;;Toholampi;2077;19760923;1976;9;23;3365000;7085000;5.9;10.2;2.8;0;4489;8;;
;;;Toholampi;2077;19760924;1976;9;24;3365000;7085000;0.6;3.6;-2.3;1;5734;4.71;;
;;;Toholampi;2077;19760925;1976;9;25;3365000;7085000;2.1;6.2;-4.5;3;4990;5.79;;
;;;Toholampi;2077;19760926;1976;9;26;3365000;7085000;3.3;6.5;0;1;5845;5.78;;
;;;Toholampi;2077;19760927;1976;9;27;3365000;7085000;1.9;5.8;-1.5;0;6362;4.75;;
;;;Toholampi;2077;19760928;1976;9;28;3365000;7085000;0.8;4.5;-3.6;0;6061;5.07;;
;;;Toholampi;2077;19760929;1976;9;29;3365000;7085000;-0.3;4.5;-3.6;0;5273;5.13;;
;;;Toholampi;2077;19760930;1976;9;30;3365000;7085000;2.6;7.3;-2.5;0;6665;5.32;;
;;;Toholampi;2077;19761001;1976;10;1;3365000;7085000;4.2;8.6;0.8;0;6661;5.97;;
;;;Toholampi;2077;19761002;1976;10;2;3365000;7085000;1.3;6.9;-3.1;0;6094;5.18;;
;;;Toholampi;2077;19761003;1976;10;3;3365000;7085000;2.8;8.7;-2.7;0;6075;6.36;;
;;;Toholampi;2077;19761004;1976;10;4;3365000;7085000;4.7;9.3;1;0;5154;6.02;;
;;;Toholampi;2077;19761005;1976;10;5;3365000;7085000;2.1;8.1;-1.2;0;3896;5.87;;
;;;Toholampi;2077;19761006;1976;10;6;3365000;7085000;0.4;7.7;-4.8;0;5185;5.4;;
